lr_id,source,target,18321_a,24774_d,54023_b,56784_c,comparability,n_ir_tested,n_aih_tested,n_ir_notNA,n_aih_notNA,irHep_mean,AIH_mean,irHep_min,irHep_max,AIH_min,AIH_max,log2FC,is_strict_eligible,coherent_strict_irHep,coherent_strict_AIH,coherent_strict,enriched_strict
VEGF,Cholangiocyte,IgM+ B cell,0.000131864410184478,0.000247913069017534,2.89368476191819e-05,6.47362648361426e-05,all4,2,2,2,2,0.000189888739601006,4.68365562276622e-05,0.000131864410184478,0.000247913069017534,2.89368476191819e-05,6.47362648361426e-05,2.01736366730905,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,Stellate cell,Hepatocyte 1,1.70876035540256e-07,1.0535052771696e-08,7.83110964989048e-07,4.98561797960818e-07,all4,2,2,2,2,9.0705544155976e-08,6.40836381474933e-07,1.0535052771696e-08,1.70876035540256e-07,4.98561797960818e-07,7.83110964989048e-07,-2.01647533320006,TRUE,FALSE,TRUE,TRUE,AIH
CSF,Macrophage 2,Macrophage 1,5.26734690154247e-05,5.91926165492211e-05,1.49384123527575e-05,1.26308699682243e-05,all4,2,2,2,2,5.59330427823229e-05,1.37846411604909e-05,5.26734690154247e-05,5.91926165492211e-05,1.26308699682243e-05,1.49384123527575e-05,2.01357726998448,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,Macrophage 2,CD8+ T cell 2,7.01254305234029e-06,1.40006265771611e-05,1.44916905229437e-06,3.64643500536525e-06,all4,2,2,2,2,1.05065848147507e-05,2.54780202882981e-06,7.01254305234029e-06,1.40006265771611e-05,1.44916905229437e-06,3.64643500536525e-06,2.00622996396137,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,Vascular endothelial cell,Hepatocyte 2,9.7652270973169e-06,3.33877266019434e-06,1.26673285457352e-06,1.86425498801228e-06,all4,2,2,2,2,6.55199987875562e-06,1.5654939212929e-06,3.33877266019434e-06,9.7652270973169e-06,1.26673285457352e-06,1.86425498801228e-06,2.00441776329283,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,IgG+ plasmablast / plasma cell,CD8+ T cell 2,1.94661526964928e-07,9.23390988652222e-07,2.68767570284078e-06,2.33489033911406e-06,all4,2,2,2,2,5.59026257808575e-07,2.51128302097742e-06,1.94661526964928e-07,9.23390988652222e-07,2.33489033911406e-06,2.68767570284078e-06,-2.00303216167891,TRUE,FALSE,TRUE,TRUE,AIH
VEGF,Vascular endothelial cell,IgM+ B cell,7.0898727760839e-05,5.46752545075695e-05,1.37733413710777e-05,1.743280600116e-05,all4,2,2,2,2,6.27869911342043e-05,1.56030736861188e-05,5.46752545075695e-05,7.0898727760839e-05,1.37733413710777e-05,1.743280600116e-05,2.00241074586562,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,CD8+ T cell 2,CD4+ T cell,3.15998568825942e-05,1.83409853078401e-05,5.4735931977284e-06,6.94445829550113e-06,all4,2,2,2,2,2.49704210952171e-05,6.20902574661477e-06,1.83409853078401e-05,3.15998568825942e-05,5.4735931977284e-06,6.94445829550113e-06,1.992226234452,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,Cholangiocyte,Cholangiocyte,2.32374503565303e-05,1.21168125247001e-05,5.35448150592641e-06,3.52016097437235e-06,all4,2,2,2,2,1.76771314406152e-05,4.43732124014938e-06,1.21168125247001e-05,2.32374503565303e-05,3.52016097437235e-06,5.35448150592641e-06,1.97250361239767,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,IgG+ plasmablast / plasma cell,CD8+ T cell 1,4.54241226014453e-05,1.65525947665033e-05,9.16712213541366e-06,6.65286482922169e-06,all4,2,2,2,2,3.09883586839743e-05,7.90999348231767e-06,1.65525947665033e-05,4.54241226014453e-05,6.65286482922169e-06,9.16712213541366e-06,1.95785222930926,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,Macrophage 1,Vascular endothelial cell,6.40477482074208e-05,7.81314996328683e-05,1.81954421207548e-05,1.8342256224556e-05,all4,2,2,2,2,7.10896239201446e-05,1.82688491726554e-05,6.40477482074208e-05,7.81314996328683e-05,1.81954421207548e-05,1.8342256224556e-05,1.95499419073535,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,IgM+ B cell,Stellate cell,1.72491703488639e-05,1.16783300724006e-05,4.08970403181819e-06,3.31474130733036e-06,all4,2,2,2,2,1.44637502106322e-05,3.70222266957427e-06,1.16783300724006e-05,1.72491703488639e-05,3.31474130733036e-06,4.08970403181819e-06,1.94030193446383,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,Vascular endothelial cell,CD8+ T cell 2,6.17897446094458e-06,7.93411841836141e-06,1.60409157355217e-06,1.96170429218415e-06,all4,2,2,2,2,7.056546439653e-06,1.78289793286816e-06,6.17897446094458e-06,7.93411841836141e-06,1.60409157355217e-06,1.96170429218415e-06,1.93202762605889,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,Vascular endothelial cell,Hepatocyte 2,5.12413067848711e-05,5.83625846520115e-05,1.65992641967829e-05,1.20299523980304e-05,all4,2,2,2,2,5.48019457184413e-05,1.43146082974066e-05,5.12413067848711e-05,5.83625846520115e-05,1.20299523980304e-05,1.65992641967829e-05,1.93007102394841,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,Stellate cell,CD8+ T cell 1,0.000109917480421013,0.000147893265716921,3.27054689003419e-05,3.51711912266021e-05,all4,2,2,2,2,0.000128905373068967,3.3938330063472e-05,0.000109917480421013,0.000147893265716921,3.27054689003419e-05,3.51711912266021e-05,1.92251400782883,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,Macrophage 2,Cholangiocyte,0.000179661971318066,0.000120892969092873,4.80361334550841e-05,3.11195627337124e-05,all4,2,2,2,2,0.00015027747020547,3.95778480943982e-05,0.000120892969092873,0.000179661971318066,3.11195627337124e-05,4.80361334550841e-05,1.9224529818725,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,IgM+ B cell,Cholangiocyte,0.00026300396964763,0.000123337123820245,6.22449085297621e-05,3.97482121842901e-05,all4,2,2,2,2,0.000193170546733938,5.09965603570261e-05,0.000123337123820245,0.00026300396964763,3.97482121842901e-05,6.22449085297621e-05,1.91953340176225,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,CD8+ T cell 1,CD4+ T cell,1.21785828586358e-05,3.83710357737956e-06,2.25862904399107e-06,1.84306042552749e-06,all4,2,2,2,2,8.0078432180077e-06,2.05084473475928e-06,3.83710357737956e-06,1.21785828586358e-05,1.84306042552749e-06,2.25862904399107e-06,1.91940435469881,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,Vascular endothelial cell,CD8+ T cell 3,0.000136811828223299,8.41778553164458e-05,3.25763580041358e-05,2.58032176838318e-05,all4,2,2,2,2,0.000110494841769872,2.91897878439838e-05,8.41778553164458e-05,0.000136811828223299,2.58032176838318e-05,3.25763580041358e-05,1.9171800596056,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,IgM+ B cell,Hepatocyte 1,2.23276279019315e-06,1.17355773121475e-06,3.83590835993361e-07,3.87471449242899e-07,all4,2,2,2,2,1.70316026070395e-06,3.8553114261813e-07,1.17355773121475e-06,2.23276279019315e-06,3.83590835993361e-07,3.87471449242899e-07,1.91510323056442,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,IgG+ B cell,Sinusoidal endothelial cell,1.02443758749417e-05,1.92237477183451e-05,4.68222486823589e-06,3.01345491458405e-06,all4,2,2,2,2,1.47340617966434e-05,3.84783989140997e-06,1.02443758749417e-05,1.92237477183451e-05,3.01345491458405e-06,4.68222486823589e-06,1.91248984677501,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,IgG+ plasmablast / plasma cell,Hepatocyte 1,9.47372583653641e-08,0,6.32153879998452e-07,2.19257413185646e-07,all4,2,2,2,2,4.73686291826821e-08,4.25705646592049e-07,0,9.47372583653641e-08,2.19257413185646e-07,6.32153879998452e-07,-1.90922311869469,TRUE,FALSE,TRUE,TRUE,AIH
IL2,Sinusoidal endothelial cell,Sinusoidal endothelial cell,3.48714462730973e-06,0,8.89786943928502e-06,4.67813793772042e-06,all4,2,2,2,2,1.74357231365486e-06,6.78800368850272e-06,0,3.48714462730973e-06,4.67813793772042e-06,8.89786943928502e-06,-1.90738721603031,TRUE,FALSE,TRUE,TRUE,AIH
IL2,Macrophage 2,Hepatocyte 4,0,0,3.24654860332971e-07,1.6839865413807e-07,all4,2,2,2,2,0,2.46526757235521e-07,0,0,1.6839865413807e-07,3.24654860332971e-07,-1.90383388145286,TRUE,FALSE,TRUE,TRUE,AIH
FN1,CD8+ T cell 1,IgG+ plasmablast / plasma cell,0.000110293016768252,0.000187051180398299,3.817943071235e-05,4.13280218430535e-05,all4,2,2,2,2,0.000148672098583276,3.97537262777017e-05,0.000110293016768252,0.000187051180398299,3.817943071235e-05,4.13280218430535e-05,1.90058502555774,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,CD8+ T cell 2,IgG+ plasmablast / plasma cell,1.17443050319062e-07,0,5.90658391446735e-07,3.38340848504782e-07,all4,2,2,2,2,5.87215251595309e-08,4.64499619975758e-07,0,1.17443050319062e-07,3.38340848504782e-07,5.90658391446735e-07,-1.8992435837482,TRUE,FALSE,TRUE,TRUE,AIH
CCL,Macrophage 2,CD8+ T cell 2,7.78874781816967e-05,4.04670353794764e-05,1.26111673858667e-05,1.89953518523158e-05,all4,2,2,2,2,5.91772567805865e-05,1.58032596190913e-05,4.04670353794764e-05,7.78874781816967e-05,1.26111673858667e-05,1.89953518523158e-05,1.89882651219862,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,CD8+ T cell 1,Vascular endothelial cell,4.8235800644589e-05,7.0445285173172e-05,1.6196241550964e-05,1.55274224073742e-05,all4,2,2,2,2,5.93405429088805e-05,1.58618319791691e-05,4.8235800644589e-05,7.0445285173172e-05,1.55274224073742e-05,1.6196241550964e-05,1.89748868901144,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,CD8+ T cell 1,Hepatocyte 1,4.51441985911429e-06,5.87468079648033e-06,1.44015717230004e-06,1.22190282785151e-06,all4,2,2,2,2,5.19455032779731e-06,1.33103000007578e-06,4.51441985911429e-06,5.87468079648033e-06,1.22190282785151e-06,1.44015717230004e-06,1.89491379255291,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,Macrophage 1,Hepatocyte 2,0,0,3.67335088113795e-07,1.20536650879326e-07,all4,2,2,2,2,0,2.4393586949656e-07,0,0,1.20536650879326e-07,3.67335088113795e-07,-1.8926805896356,TRUE,FALSE,TRUE,TRUE,AIH
VEGF,IgM+ B cell,Hepatocyte 2,2.42522924065154e-06,1.29068179811984e-06,5.44988404464438e-07,3.25308656086425e-07,all4,2,2,2,2,1.85795551938569e-06,4.35148530275431e-07,1.29068179811984e-06,2.42522924065154e-06,3.25308656086425e-07,5.44988404464438e-07,1.89135279981102,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,Macrophage 2,CD8+ T cell 2,7.35882597636997e-05,5.19069443180863e-05,8.64861280368367e-06,2.50504500269136e-05,all4,2,2,2,2,6.2747602040893e-05,1.68495314152986e-05,5.19069443180863e-05,7.35882597636997e-05,8.64861280368367e-06,2.50504500269136e-05,1.89124003365251,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,Macrophage 1,Macrophage 1,2.95527306508991e-05,4.23360471375772e-05,1.12439995988989e-05,8.06839603903513e-06,all4,2,2,2,2,3.59443888942381e-05,9.65619781896704e-06,2.95527306508991e-05,4.23360471375772e-05,8.06839603903513e-06,1.12439995988989e-05,1.88647316562409,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,Cholangiocyte,Sinusoidal endothelial cell,1.60402803487111e-07,0,7.48554657422124e-07,3.29447165411803e-07,all4,2,2,2,2,8.02014017435554e-08,5.39000911416964e-07,0,1.60402803487111e-07,3.29447165411803e-07,7.48554657422124e-07,-1.88640320576925,TRUE,FALSE,TRUE,TRUE,AIH
CCL,IgM+ B cell,CD8+ T cell 2,4.30447510907243e-05,2.9741605612234e-05,9.53413106160539e-06,1.00433264076079e-05,all4,2,2,2,2,3.63931783514791e-05,9.78872873460667e-06,2.9741605612234e-05,4.30447510907243e-05,9.53413106160539e-06,1.00433264076079e-05,1.88484417355713,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,Macrophage 1,Hepatocyte 1,7.40927942280318e-06,9.95377814069937e-06,2.55390719394404e-06,2.05276592532053e-06,all4,2,2,2,2,8.68152878175127e-06,2.30333655963228e-06,7.40927942280318e-06,9.95377814069937e-06,2.05276592532053e-06,2.55390719394404e-06,1.87384641225514,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,IgM+ B cell,IgG+ B cell,8.82978125515559e-05,7.87869540909907e-05,2.39634247958086e-05,2.16254263969591e-05,all4,2,2,2,2,8.35423833212733e-05,2.27944255963839e-05,7.87869540909907e-05,8.82978125515559e-05,2.16254263969591e-05,2.39634247958086e-05,1.86969992038813,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,Macrophage 2,Macrophage 2,1.12478510580094e-05,1.28264589473005e-05,3.2412182903485e-06,3.22715802106451e-06,all4,2,2,2,2,1.20371550026549e-05,3.23418815570651e-06,1.12478510580094e-05,1.28264589473005e-05,3.22715802106451e-06,3.2412182903485e-06,1.86719693678369,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,CD4+ T cell,IgG+ plasmablast / plasma cell,0.000118129827380177,0.000204638908102831,4.40461266731035e-05,4.43525618270702e-05,all4,2,2,2,2,0.000161384367741504,4.41993442500868e-05,0.000118129827380177,0.000204638908102831,4.40461266731035e-05,4.43525618270702e-05,1.86627586162809,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,Macrophage 2,Macrophage 2,4.20067901770411e-05,6.0802221799284e-05,1.53149953254449e-05,1.29103586796613e-05,all4,2,2,2,2,5.14045059881626e-05,1.41126770025531e-05,4.20067901770411e-05,6.0802221799284e-05,1.29103586796613e-05,1.53149953254449e-05,1.85826258097327,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,IgM+ B cell,CD4+ T cell,0.000244681490306512,0.000109805429724548,5.09031954991177e-05,4.67675648825299e-05,all4,2,2,2,2,0.00017724346001553,4.88353801908238e-05,0.000109805429724548,0.000244681490306512,4.67675648825299e-05,5.09031954991177e-05,1.85781182487307,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,Macrophage 1,Hepatocyte 2,5.93757843462322e-06,1.31403447768764e-05,3.27500405912111e-06,1.88717242674534e-06,all4,2,2,2,2,9.53896160574982e-06,2.58108824293322e-06,5.93757843462322e-06,1.31403447768764e-05,1.88717242674534e-06,3.27500405912111e-06,1.84998944089044,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,Macrophage 1,Hepatocyte 4,6.68026071098492e-06,1.27839341939946e-05,3.21744769586474e-06,2.06101970616055e-06,all4,2,2,2,2,9.73209745248976e-06,2.63923370101264e-06,6.68026071098492e-06,1.27839341939946e-05,2.06101970616055e-06,3.21744769586474e-06,1.84757124595031,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,Vascular endothelial cell,Hepatocyte 1,4.69466284976646e-05,6.39829239744356e-05,1.71126269886913e-05,1.36761237031009e-05,all4,2,2,2,2,5.54647762360501e-05,1.53943753458961e-05,4.69466284976646e-05,6.39829239744356e-05,1.36761237031009e-05,1.71126269886913e-05,1.84310411151825,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,Hepatocyte 1,Vascular endothelial cell,0,0,2.60235771672838e-07,2.02885867525834e-07,all4,2,2,2,2,0,2.31560819599336e-07,0,0,2.02885867525834e-07,2.60235771672838e-07,-1.83818545065583,TRUE,FALSE,TRUE,TRUE,AIH
FN1,IgG+ B cell,CD8+ T cell 1,3.0245215162737e-05,3.67293904487396e-05,1.15678456840673e-05,7.05063010798635e-06,all4,2,2,2,2,3.34873028057383e-05,9.30923789602682e-06,3.0245215162737e-05,3.67293904487396e-05,7.05063010798635e-06,1.15678456840673e-05,1.836881091823,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,Vascular endothelial cell,CD8+ T cell 3,0.000105784213282669,5.20214617777255e-05,2.39777530559354e-05,2.00725380420876e-05,all4,2,2,2,2,7.89028375301975e-05,2.20251455490115e-05,5.20214617777255e-05,0.000105784213282669,2.00725380420876e-05,2.39777530559354e-05,1.83669154472448,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,Hepatocyte 1,Hepatocyte 2,0,0,4.0154091470162e-07,6.03545591353969e-08,all4,2,2,2,2,0,2.30947736918509e-07,0,0,6.03545591353969e-08,4.0154091470162e-07,-1.83543139654755,TRUE,FALSE,TRUE,TRUE,AIH
FN1,IgG+ B cell,Hepatocyte 1,2.52142410096242e-05,2.34295945256962e-05,6.8649765727743e-06,6.6618622745454e-06,all4,2,2,2,2,2.43219177676602e-05,6.76341942365985e-06,2.34295945256962e-05,2.52142410096242e-05,6.6618622745454e-06,6.8649765727743e-06,1.83270404622847,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,IgM+ B cell,CD8+ T cell 1,5.90523299262028e-05,4.73315945046204e-05,1.85365292112617e-05,1.13376671102314e-05,all4,2,2,2,2,5.31919622154116e-05,1.49370981607465e-05,4.73315945046204e-05,5.90523299262028e-05,1.13376671102314e-05,1.85365292112617e-05,1.82608728077046,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,IgG+ B cell,Stellate cell,3.2096188351671e-05,4.04671973946036e-05,8.72830356080885e-06,1.16204430455354e-05,all4,2,2,2,2,3.62816928731373e-05,1.01743733031721e-05,3.2096188351671e-05,4.04671973946036e-05,8.72830356080885e-06,1.16204430455354e-05,1.82518005659257,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,Hepatocyte 1,Cholangiocyte,8.09060487461899e-07,1.98767920636242e-06,4.29672183521366e-07,2.30745974488387e-07,all4,2,2,2,2,1.39836984691216e-06,3.30209079004877e-07,8.09060487461899e-07,1.98767920636242e-06,2.30745974488387e-07,4.29672183521366e-07,1.82478652474849,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,CD8+ T cell 3,CD8+ T cell 2,1.74933467000032e-05,1.89101177708002e-05,4.73791532953186e-06,5.42234615439269e-06,all4,2,2,2,2,1.82017322354017e-05,5.08013074196227e-06,1.74933467000032e-05,1.89101177708002e-05,4.73791532953186e-06,5.42234615439269e-06,1.82293793817208,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,Hepatocyte 2,Cholangiocyte,7.90756190899698e-06,8.23620658432794e-06,1.54879010756649e-06,2.88953280157157e-06,all4,2,2,2,2,8.07188424666246e-06,2.21916145456903e-06,7.90756190899698e-06,8.23620658432794e-06,1.54879010756649e-06,2.88953280157157e-06,1.82157550623586,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,Macrophage 2,Hepatocyte 3,3.35786905407174e-05,4.33885810807424e-05,6.32000255848083e-06,1.54052306306814e-05,all4,2,2,2,2,3.84836358107299e-05,1.08626165945811e-05,3.35786905407174e-05,4.33885810807424e-05,6.32000255848083e-06,1.54052306306814e-05,1.81634846911596,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,Vascular endothelial cell,IgG+ plasmablast / plasma cell,0.000295651662723154,0.00056227685371077,0.000110594633754973,0.00013345303140823,all4,2,2,2,2,0.000428964258216962,0.000122023832581602,0.000295651662723154,0.00056227685371077,0.000110594633754973,0.00013345303140823,1.81293426811492,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,CD4+ T cell,CD8+ T cell 2,5.17095733307856e-09,9.96502543097161e-07,1.00107937765736e-06,2.96952791096388e-06,all4,2,2,2,2,5.0083675021512e-07,1.98530364431062e-06,5.17095733307856e-09,9.96502543097161e-07,1.00107937765736e-06,2.96952791096388e-06,-1.81265590863002,TRUE,FALSE,TRUE,TRUE,AIH
VEGF,Macrophage 1,CD8+ T cell 3,1.65511040800864e-05,2.98414494196074e-05,7.90840152261317e-06,5.19720232614716e-06,all4,2,2,2,2,2.31962767498469e-05,6.55280192438017e-06,1.65511040800864e-05,2.98414494196074e-05,5.19720232614716e-06,7.90840152261317e-06,1.80963084077115,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,Stellate cell,Macrophage 2,0.000167674058571879,0.000273205086588391,5.89936090193626e-05,6.67785670136134e-05,all4,2,2,2,2,0.000220439572580135,6.2886088016488e-05,0.000167674058571879,0.000273205086588391,5.89936090193626e-05,6.67785670136134e-05,1.80809762950286,TRUE,TRUE,FALSE,TRUE,irHepatitis
IL2,Macrophage 2,Hepatocyte 1,7.41737503889019e-08,1.46472623734539e-08,4.64041985798183e-07,2.96126280187469e-07,all4,2,2,2,2,4.44105063811779e-08,3.80084132992826e-07,1.46472623734539e-08,7.41737503889019e-08,2.96126280187469e-07,4.64041985798183e-07,-1.80699712242055,TRUE,FALSE,TRUE,TRUE,AIH
CSF,Stellate cell,Hepatocyte 1,3.4405669703292e-05,1.81260074267359e-05,4.79380865985458e-06,1.00992222020589e-05,all4,2,2,2,2,2.6265838565014e-05,7.44651543095676e-06,1.81260074267359e-05,3.4405669703292e-05,4.79380865985458e-06,1.00992222020589e-05,1.80616596104561,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,Stellate cell,Hepatocyte 4,1.36216542709024e-05,7.40744191732271e-06,3.0345256690898e-06,2.8567060428627e-06,all4,2,2,2,2,1.05145480941125e-05,2.94561585597625e-06,7.40744191732271e-06,1.36216542709024e-05,2.8567060428627e-06,3.0345256690898e-06,1.80465403288708,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,Macrophage 1,Macrophage 1,0.000165804404802378,0.000178690221650459,5.23562663333469e-05,4.63095088191798e-05,all4,2,2,2,2,0.000172247313226418,4.93328875762634e-05,0.000165804404802378,0.000178690221650459,4.63095088191798e-05,5.23562663333469e-05,1.80198585416748,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,IgM+ B cell,IgM+ B cell,0.000292010750628811,0.000221416232163956,5.533702667312e-05,9.17858024011774e-05,all4,2,2,2,2,0.000256713491396384,7.35614145371487e-05,0.000221416232163956,0.000292010750628811,5.533702667312e-05,9.17858024011774e-05,1.801880997234,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,IgG+ B cell,Hepatocyte 4,1.88969966252106e-05,3.21276660455701e-05,7.13070607520907e-06,7.39198397831215e-06,all4,2,2,2,2,2.55123313353904e-05,7.26134502676061e-06,1.88969966252106e-05,3.21276660455701e-05,7.13070607520907e-06,7.39198397831215e-06,1.80020825789289,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,CD4+ T cell,IgG+ plasmablast / plasma cell,8.35160556031768e-05,3.51983490555137e-05,1.57061636655802e-05,1.8319311388687e-05,all4,2,2,2,2,5.93572023293453e-05,1.70127375271336e-05,3.51983490555137e-05,8.35160556031768e-05,1.57061636655802e-05,1.8319311388687e-05,1.79738732327768,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,CD8+ T cell 2,Macrophage 2,0.000156096244962294,0.000100678064724927,3.2020944332139e-05,4.18785194075396e-05,all4,2,2,2,2,0.00012838715484361,3.69497318698393e-05,0.000100678064724927,0.000156096244962294,3.2020944332139e-05,4.18785194075396e-05,1.79436890695727,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,Hepatocyte 1,Vascular endothelial cell,0.000284713103376655,0.000273255903560211,7.02972370418566e-05,9.05131869422485e-05,all4,2,2,2,2,0.000278984503468433,8.04052119920525e-05,0.000273255903560211,0.000284713103376655,7.02972370418566e-05,9.05131869422485e-05,1.79367665190505,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,CD8+ T cell 2,IgM+ B cell,1.41090035743469e-05,2.24370579458501e-05,3.31128846234097e-06,7.1113677782446e-06,all4,2,2,2,2,1.82730307600985e-05,5.21132812029278e-06,1.41090035743469e-05,2.24370579458501e-05,3.31128846234097e-06,7.1113677782446e-06,1.79239672648926,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,Cholangiocyte,Macrophage 2,0.000305659632756738,0.000280317494136205,0.000102768625942434,6.64418957746436e-05,all4,2,2,2,2,0.000292988563446472,8.46052608585389e-05,0.000280317494136205,0.000305659632756738,6.64418957746436e-05,0.000102768625942434,1.79093544230228,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,IgG+ B cell,Macrophage 2,2.35491093979417e-05,6.28419438326957e-05,1.13809278732911e-05,1.34603166840134e-05,all4,2,2,2,2,4.31955266153187e-05,1.24206222786523e-05,2.35491093979417e-05,6.28419438326957e-05,1.13809278732911e-05,1.34603166840134e-05,1.79073890234738,TRUE,TRUE,FALSE,TRUE,irHepatitis
VEGF,Vascular endothelial cell,Cholangiocyte,1.32611231209798e-05,8.13731419035054e-06,2.86431600595256e-06,3.23489919683427e-06,all4,2,2,2,2,1.06992186556652e-05,3.04960760139341e-06,8.13731419035054e-06,1.32611231209798e-05,2.86431600595256e-06,3.23489919683427e-06,1.78096499166632,TRUE,TRUE,FALSE,TRUE,irHepatitis
CCL,Macrophage 1,IgG+ B cell,6.47882037696792e-06,1.0656838834915e-06,1.65543392092002e-05,9.67082273747776e-06,all4,2,2,2,2,3.77225213022971e-06,1.3112580973339e-05,1.0656838834915e-06,6.47882037696792e-06,9.67082273747776e-06,1.65543392092002e-05,-1.77333069079859,TRUE,FALSE,TRUE,TRUE,AIH
CSF,Cholangiocyte,IgG+ plasmablast / plasma cell,0.000102212500648635,0.000125879420873378,3.16847161980437e-05,3.50222165308108e-05,all4,2,2,2,2,0.000114045960761007,3.33534663644273e-05,0.000102212500648635,0.000125879420873378,3.16847161980437e-05,3.50222165308108e-05,1.77095999884859,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,Cholangiocyte,Hepatocyte 3,1.69835146118719e-06,3.09580420615597e-08,3.33359300216686e-06,3.00021869656363e-06,all4,2,2,2,2,8.64654751624374e-07,3.16690584936524e-06,3.09580420615597e-08,1.69835146118719e-06,3.00021869656363e-06,3.33359300216686e-06,-1.77055190633199,TRUE,FALSE,TRUE,TRUE,AIH
VEGF,Vascular endothelial cell,CD8+ T cell 1,2.16996024155097e-05,1.28742852866702e-05,6.4157969736915e-06,3.74568472087913e-06,all4,2,2,2,2,1.72869438510899e-05,5.08074084728531e-06,1.28742852866702e-05,2.16996024155097e-05,3.74568472087913e-06,6.4157969736915e-06,1.74874997347175,TRUE,TRUE,FALSE,TRUE,irHepatitis
FN1,IgM+ B cell,Macrophage 1,4.17639847270435e-05,3.85403176965166e-05,1.45087454931331e-05,9.30368177945737e-06,all4,2,2,2,2,4.01521512117801e-05,1.19062136362952e-05,3.85403176965166e-05,4.17639847270435e-05,9.30368177945737e-06,1.45087454931331e-05,1.74613627960549,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,Macrophage 2,CD8+ T cell 1,2.13068549589173e-05,1.32361973596013e-05,5.41381491623788e-06,4.77482495153687e-06,all4,2,2,2,2,1.72715261592593e-05,5.09431993388738e-06,1.32361973596013e-05,2.13068549589173e-05,4.77482495153687e-06,5.41381491623788e-06,1.74368554604629,TRUE,TRUE,FALSE,TRUE,irHepatitis
CSF,Hepatocyte 3,Hepatocyte 3,2.94274285208018e-06,2.22120721048442e-06,1.11530393792607e-05,6.54771538832509e-06,all4,2,2,2,2,2.5819750312823e-06,8.85037738379291e-06,2.22120721048442e-06,2.94274285208018e-06,6.54771538832509e-06,1.11530393792607e-05,-1.74246495140494,TRUE,FALSE,TRUE,TRUE,AIH
