lr_id,source,target,18321_a,24774_d,54023_b,56784_c,comparability,n_ir_tested,n_aih_tested,n_ir_notNA,n_aih_notNA,irHep_mean,AIH_mean,irHep_min,irHep_max,AIH_min,AIH_max,log2FC,is_strict_eligible,coherent_strict_irHep,coherent_strict_AIH,coherent_strict,enriched_strict,enriched_presence
CCL3-CCR5,CD8+ T cell 2,CD4+ T cell,,,4.29277410652393e-06,,partial,0,1,0,1,,4.29277410652393e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,CD8+ T cell 2,CD8+ T cell 1,,,1.65683514399828e-05,,partial,0,1,0,1,,1.65683514399828e-05,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,CD8+ T cell 2,CD8+ T cell 2,,,5.80542138751129e-05,,partial,0,1,0,1,,5.80542138751129e-05,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,CD8+ T cell 2,CD8+ T cell 3,,,1.54608068077225e-05,,partial,0,1,0,1,,1.54608068077225e-05,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,CD8+ T cell 2,Cholangiocyte,,,9.78489665199142e-07,,partial,0,1,0,1,,9.78489665199142e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,CD8+ T cell 2,Hepatocyte 1,,,3.88713084638146e-06,,partial,0,1,0,1,,3.88713084638146e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,CD8+ T cell 2,Hepatocyte 2,,,3.32384877909361e-06,,partial,0,1,0,1,,3.32384877909361e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,CD8+ T cell 2,Hepatocyte 3,,,3.12158023978932e-06,,partial,0,1,0,1,,3.12158023978932e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,CD8+ T cell 2,Hepatocyte 4,,,4.4444011079661e-06,,partial,0,1,0,1,,4.4444011079661e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,CD8+ T cell 2,Ig+ hepatocyte,,,1.63170866256388e-06,,partial,0,1,0,1,,1.63170866256388e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,CD8+ T cell 2,IgG+ B cell,,,1.7280435812576e-07,,partial,0,1,0,1,,1.7280435812576e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,CD8+ T cell 2,IgG+ plasmablast / plasma cell,,,1.11078548360226e-06,,partial,0,1,0,1,,1.11078548360226e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,CD8+ T cell 2,IgM+ B cell,,,1.7091360220542e-06,,partial,0,1,0,1,,1.7091360220542e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,CD8+ T cell 2,Macrophage 1,,,9.73779009884549e-06,,partial,0,1,0,1,,9.73779009884549e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,CD8+ T cell 2,Macrophage 2,,,1.17836866763927e-06,,partial,0,1,0,1,,1.17836866763927e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,CD8+ T cell 2,Sinusoidal endothelial cell,,,3.00246648145539e-06,,partial,0,1,0,1,,3.00246648145539e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,CD8+ T cell 2,Stellate cell,,,1.09002593178675e-06,,partial,0,1,0,1,,1.09002593178675e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,CD8+ T cell 2,Vascular endothelial cell,,,2.86307934581677e-07,,partial,0,1,0,1,,2.86307934581677e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,CD8+ T cell 3,CD4+ T cell,,,3.7530085740123e-06,,partial,0,1,0,1,,3.7530085740123e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,CD8+ T cell 3,CD8+ T cell 1,,,1.07011986673863e-05,,partial,0,1,0,1,,1.07011986673863e-05,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,CD8+ T cell 3,CD8+ T cell 2,,,2.01470254744418e-05,,partial,0,1,0,1,,2.01470254744418e-05,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,CD8+ T cell 3,CD8+ T cell 3,,,3.37765979332021e-05,,partial,0,1,0,1,,3.37765979332021e-05,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,CD8+ T cell 3,Cholangiocyte,,,1.54524021101963e-06,,partial,0,1,0,1,,1.54524021101963e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,CD8+ T cell 3,Hepatocyte 1,,,1.35224889497472e-06,,partial,0,1,0,1,,1.35224889497472e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,CD8+ T cell 3,Hepatocyte 2,,,1.1244053096777e-06,,partial,0,1,0,1,,1.1244053096777e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,CD8+ T cell 3,Hepatocyte 3,,,4.58552571458571e-07,,partial,0,1,0,1,,4.58552571458571e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,CD8+ T cell 3,Hepatocyte 4,,,2.30659800821504e-07,,partial,0,1,0,1,,2.30659800821504e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,CD8+ T cell 3,Ig+ hepatocyte,,,1.15310773986674e-06,,partial,0,1,0,1,,1.15310773986674e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,CD8+ T cell 3,IgG+ B cell,,,1.1908304358035e-07,,partial,0,1,0,1,,1.1908304358035e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,CD8+ T cell 3,IgG+ plasmablast / plasma cell,,,1.14727626925495e-06,,partial,0,1,0,1,,1.14727626925495e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,CD8+ T cell 3,IgM+ B cell,,,2.3205910996099e-06,,partial,0,1,0,1,,2.3205910996099e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,CD8+ T cell 3,Macrophage 1,,,5.26827493649672e-06,,partial,0,1,0,1,,5.26827493649672e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,CD8+ T cell 3,Macrophage 2,,,1.32825677172719e-06,,partial,0,1,0,1,,1.32825677172719e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,CD8+ T cell 3,Sinusoidal endothelial cell,,,2.06830117907041e-06,,partial,0,1,0,1,,2.06830117907041e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,CD8+ T cell 3,Stellate cell,,,9.72145465661871e-07,,partial,0,1,0,1,,9.72145465661871e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,CD8+ T cell 3,Vascular endothelial cell,,,1.04092423006577e-06,,partial,0,1,0,1,,1.04092423006577e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Cholangiocyte,CD4+ T cell,,,1.52249181636332e-06,,partial,0,1,0,1,,1.52249181636332e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Cholangiocyte,CD8+ T cell 1,,,1.36381428405723e-06,,partial,0,1,0,1,,1.36381428405723e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Cholangiocyte,CD8+ T cell 2,,,3.46878927292554e-07,,partial,0,1,0,1,,3.46878927292554e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Cholangiocyte,CD8+ T cell 3,,,8.59902087733201e-07,,partial,0,1,0,1,,8.59902087733201e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Cholangiocyte,Cholangiocyte,,,1.65548489158792e-06,,partial,0,1,0,1,,1.65548489158792e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Cholangiocyte,Hepatocyte 1,,,1.02206241790322e-07,,partial,0,1,0,1,,1.02206241790322e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Cholangiocyte,Hepatocyte 2,,,3.64727845746824e-08,,partial,0,1,0,1,,3.64727845746824e-08,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Cholangiocyte,Hepatocyte 3,,,2.26131190481159e-09,,partial,0,1,0,1,,2.26131190481159e-09,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Cholangiocyte,Hepatocyte 4,,,2.911880218363e-08,,partial,0,1,0,1,,2.911880218363e-08,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Cholangiocyte,Ig+ hepatocyte,,,2.80990316419167e-07,,partial,0,1,0,1,,2.80990316419167e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Cholangiocyte,IgG+ B cell,,,3.81637610796051e-07,,partial,0,1,0,1,,3.81637610796051e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Cholangiocyte,IgG+ plasmablast / plasma cell,,,4.33394280781795e-07,,partial,0,1,0,1,,4.33394280781795e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Cholangiocyte,IgM+ B cell,,,1.11534087967453e-06,,partial,0,1,0,1,,1.11534087967453e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Cholangiocyte,Macrophage 1,,,3.91819230138358e-07,,partial,0,1,0,1,,3.91819230138358e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Cholangiocyte,Macrophage 2,,,9.06649488157951e-07,,partial,0,1,0,1,,9.06649488157951e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Cholangiocyte,Sinusoidal endothelial cell,,,7.40385419079206e-08,,partial,0,1,0,1,,7.40385419079206e-08,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Cholangiocyte,Stellate cell,,,3.26007966916582e-07,,partial,0,1,0,1,,3.26007966916582e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Cholangiocyte,Vascular endothelial cell,,,3.12237083786451e-07,,partial,0,1,0,1,,3.12237083786451e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 1,CD4+ T cell,,,5.12328476085456e-07,,partial,0,1,0,1,,5.12328476085456e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 1,CD8+ T cell 1,,,2.60784010959044e-06,,partial,0,1,0,1,,2.60784010959044e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 1,CD8+ T cell 2,,,7.68209243522651e-06,,partial,0,1,0,1,,7.68209243522651e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 1,CD8+ T cell 3,,,2.86192457405375e-06,,partial,0,1,0,1,,2.86192457405375e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 1,Cholangiocyte,,,1.43862939903741e-07,,partial,0,1,0,1,,1.43862939903741e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 1,Hepatocyte 1,,,1.03879768398455e-06,,partial,0,1,0,1,,1.03879768398455e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 1,Hepatocyte 2,,,4.92251631140757e-07,,partial,0,1,0,1,,4.92251631140757e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 1,Hepatocyte 3,,,2.08519853333107e-07,,partial,0,1,0,1,,2.08519853333107e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 1,Hepatocyte 4,,,4.51469270784492e-07,,partial,0,1,0,1,,4.51469270784492e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 1,Ig+ hepatocyte,,,3.33688294520073e-07,,partial,0,1,0,1,,3.33688294520073e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 1,IgG+ B cell,,,8.17402662669215e-08,,partial,0,1,0,1,,8.17402662669215e-08,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 1,IgG+ plasmablast / plasma cell,,,2.20311882876337e-07,,partial,0,1,0,1,,2.20311882876337e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 1,IgM+ B cell,,,3.3868306358095e-07,,partial,0,1,0,1,,3.3868306358095e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 1,Macrophage 1,,,1.58906414968541e-06,,partial,0,1,0,1,,1.58906414968541e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 1,Macrophage 2,,,2.42628588878913e-07,,partial,0,1,0,1,,2.42628588878913e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 1,Sinusoidal endothelial cell,,,6.04208408546829e-07,,partial,0,1,0,1,,6.04208408546829e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 1,Stellate cell,,,1.35978691981304e-07,,partial,0,1,0,1,,1.35978691981304e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 1,Vascular endothelial cell,,,8.32659670833709e-08,,partial,0,1,0,1,,8.32659670833709e-08,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 2,CD4+ T cell,,,3.61643311536584e-07,,partial,0,1,0,1,,3.61643311536584e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 2,CD8+ T cell 1,,,1.58807680129401e-06,,partial,0,1,0,1,,1.58807680129401e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 2,CD8+ T cell 2,,,5.6329463863686e-06,,partial,0,1,0,1,,5.6329463863686e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 2,CD8+ T cell 3,,,1.58152587436629e-06,,partial,0,1,0,1,,1.58152587436629e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 2,Cholangiocyte,,,1.7362936220688e-07,,partial,0,1,0,1,,1.7362936220688e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 2,Hepatocyte 1,,,3.96149042581532e-07,,partial,0,1,0,1,,3.96149042581532e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 2,Hepatocyte 2,,,1.16887796297608e-06,,partial,0,1,0,1,,1.16887796297608e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 2,Hepatocyte 3,,,1.60454688568745e-07,,partial,0,1,0,1,,1.60454688568745e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 2,Hepatocyte 4,,,1.74116418768088e-07,,partial,0,1,0,1,,1.74116418768088e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 2,Ig+ hepatocyte,,,1.42366662662875e-07,,partial,0,1,0,1,,1.42366662662875e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 2,IgG+ B cell,,,7.0034124830199e-08,,partial,0,1,0,1,,7.0034124830199e-08,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 2,IgG+ plasmablast / plasma cell,,,1.67296489966543e-07,,partial,0,1,0,1,,1.67296489966543e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 2,IgM+ B cell,,,3.26242750187896e-07,,partial,0,1,0,1,,3.26242750187896e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 2,Macrophage 1,,,8.44906757575402e-07,,partial,0,1,0,1,,8.44906757575402e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 2,Macrophage 2,,,2.17907298058937e-07,,partial,0,1,0,1,,2.17907298058937e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 2,Sinusoidal endothelial cell,,,2.51217001532649e-07,,partial,0,1,0,1,,2.51217001532649e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 2,Stellate cell,,,1.51066566110021e-07,,partial,0,1,0,1,,1.51066566110021e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 2,Vascular endothelial cell,,,8.20924505014761e-08,,partial,0,1,0,1,,8.20924505014761e-08,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 3,CD4+ T cell,,,4.05789313923801e-07,,partial,0,1,0,1,,4.05789313923801e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 3,CD8+ T cell 1,,,1.89280627201072e-06,,partial,0,1,0,1,,1.89280627201072e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 3,CD8+ T cell 2,,,4.19094282908547e-06,,partial,0,1,0,1,,4.19094282908547e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 3,CD8+ T cell 3,,,1.61137249126252e-06,,partial,0,1,0,1,,1.61137249126252e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 3,Cholangiocyte,,,3.3999148429664e-07,,partial,0,1,0,1,,3.3999148429664e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 3,Hepatocyte 1,,,4.73580503676592e-07,,partial,0,1,0,1,,4.73580503676592e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 3,Hepatocyte 2,,,5.34113031906987e-07,,partial,0,1,0,1,,5.34113031906987e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 3,Hepatocyte 3,,,3.65010723137423e-07,,partial,0,1,0,1,,3.65010723137423e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 3,Hepatocyte 4,,,1.94708430407461e-08,,partial,0,1,0,1,,1.94708430407461e-08,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 3,Ig+ hepatocyte,,,4.06265501624566e-08,,partial,0,1,0,1,,4.06265501624566e-08,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 3,IgG+ B cell,,,1.24306379984451e-09,,partial,0,1,0,1,,1.24306379984451e-09,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 3,IgG+ plasmablast / plasma cell,,,1.75123582388064e-07,,partial,0,1,0,1,,1.75123582388064e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 3,IgM+ B cell,,,4.65491699733147e-07,,partial,0,1,0,1,,4.65491699733147e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 3,Macrophage 1,,,6.53482327338335e-07,,partial,0,1,0,1,,6.53482327338335e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 3,Macrophage 2,,,1.72742582062724e-07,,partial,0,1,0,1,,1.72742582062724e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 3,Sinusoidal endothelial cell,,,7.9631761034527e-08,,partial,0,1,0,1,,7.9631761034527e-08,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 3,Stellate cell,,,1.12069490997568e-07,,partial,0,1,0,1,,1.12069490997568e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 3,Vascular endothelial cell,,,7.06494929768869e-08,,partial,0,1,0,1,,7.06494929768869e-08,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 4,CD4+ T cell,,,5.5537767464837e-07,,partial,0,1,0,1,,5.5537767464837e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 4,CD8+ T cell 1,,,2.93559529615475e-06,,partial,0,1,0,1,,2.93559529615475e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 4,CD8+ T cell 2,,,1.10907997221526e-05,,partial,0,1,0,1,,1.10907997221526e-05,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 4,CD8+ T cell 3,,,5.13396017672453e-06,,partial,0,1,0,1,,5.13396017672453e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 4,Cholangiocyte,,,2.03637331483632e-07,,partial,0,1,0,1,,2.03637331483632e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 4,Hepatocyte 1,,,1.1502674582823e-06,,partial,0,1,0,1,,1.1502674582823e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 4,Hepatocyte 2,,,5.50399900322221e-07,,partial,0,1,0,1,,5.50399900322221e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 4,Hepatocyte 3,,,9.79549866912719e-07,,partial,0,1,0,1,,9.79549866912719e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 4,Hepatocyte 4,,,1.46159853920612e-06,,partial,0,1,0,1,,1.46159853920612e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 4,Ig+ hepatocyte,,,2.63276959680784e-07,,partial,0,1,0,1,,2.63276959680784e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 4,IgG+ B cell,,,6.52771529854854e-08,,partial,0,1,0,1,,6.52771529854854e-08,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 4,IgG+ plasmablast / plasma cell,,,1.12656032397359e-07,,partial,0,1,0,1,,1.12656032397359e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 4,IgM+ B cell,,,4.07050325067247e-07,,partial,0,1,0,1,,4.07050325067247e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 4,Macrophage 1,,,1.42667454606887e-06,,partial,0,1,0,1,,1.42667454606887e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 4,Macrophage 2,,,2.08575613136588e-07,,partial,0,1,0,1,,2.08575613136588e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 4,Sinusoidal endothelial cell,,,5.03288839383339e-08,,partial,0,1,0,1,,5.03288839383339e-08,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 4,Stellate cell,,,1.3769912031753e-07,,partial,0,1,0,1,,1.3769912031753e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Hepatocyte 4,Vascular endothelial cell,,,4.49008773233276e-08,,partial,0,1,0,1,,4.49008773233276e-08,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Ig+ hepatocyte,CD4+ T cell,,,1.08586856157733e-06,,partial,0,1,0,1,,1.08586856157733e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Ig+ hepatocyte,CD8+ T cell 1,,,2.55884899128686e-06,,partial,0,1,0,1,,2.55884899128686e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Ig+ hepatocyte,CD8+ T cell 2,,,6.87877587703701e-06,,partial,0,1,0,1,,6.87877587703701e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Ig+ hepatocyte,CD8+ T cell 3,,,2.72889834909998e-06,,partial,0,1,0,1,,2.72889834909998e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Ig+ hepatocyte,Cholangiocyte,,,5.42554248133026e-08,,partial,0,1,0,1,,5.42554248133026e-08,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Ig+ hepatocyte,Hepatocyte 1,,,1.28618949560539e-06,,partial,0,1,0,1,,1.28618949560539e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Ig+ hepatocyte,Hepatocyte 2,,,7.5658266166768e-07,,partial,0,1,0,1,,7.5658266166768e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Ig+ hepatocyte,Hepatocyte 3,,,1.0152535845668e-07,,partial,0,1,0,1,,1.0152535845668e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Ig+ hepatocyte,Hepatocyte 4,,,4.01131324619749e-06,,partial,0,1,0,1,,4.01131324619749e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Ig+ hepatocyte,Ig+ hepatocyte,,,3.85021060428347e-07,,partial,0,1,0,1,,3.85021060428347e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Ig+ hepatocyte,IgG+ B cell,,,1.05076670874167e-06,,partial,0,1,0,1,,1.05076670874167e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Ig+ hepatocyte,IgG+ plasmablast / plasma cell,,,3.800947197793e-07,,partial,0,1,0,1,,3.800947197793e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Ig+ hepatocyte,IgM+ B cell,,,6.9605072480033e-07,,partial,0,1,0,1,,6.9605072480033e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Ig+ hepatocyte,Macrophage 1,,,2.03760152692524e-06,,partial,0,1,0,1,,2.03760152692524e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Ig+ hepatocyte,Macrophage 2,,,2.15237024688302e-07,,partial,0,1,0,1,,2.15237024688302e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Ig+ hepatocyte,Sinusoidal endothelial cell,,,2.93299573333796e-07,,partial,0,1,0,1,,2.93299573333796e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Ig+ hepatocyte,Stellate cell,,,9.23338483818719e-08,,partial,0,1,0,1,,9.23338483818719e-08,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,Ig+ hepatocyte,Vascular endothelial cell,,,1.63387923654116e-08,,partial,0,1,0,1,,1.63387923654116e-08,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,IgG+ B cell,CD4+ T cell,,,8.31847696075348e-07,,partial,0,1,0,1,,8.31847696075348e-07,,,,,,FALSE,FALSE,FALSE,FALSE,,
CCL3-CCR5,IgG+ B cell,CD8+ T cell 1,,,1.18902047443721e-06,,partial,0,1,0,1,,1.18902047443721e-06,,,,,,FALSE,FALSE,FALSE,FALSE,,
