lr_id,source,target,total_flow,mean_flow,n_source,n_target,sample_id,condition,kind
CXCL6-CXCR2,Hepatocyte 4,Vascular endothelial cell,0.264633260309384,4.72789033797459e-07,414,1352,54023_b,AIH,pair
CXCL6-CXCR2,Ig+ hepatocyte,CD4+ T cell,4.60355407177411,4.90413330624731e-06,243,3863,54023_b,AIH,pair
CXCL6-CXCR2,Ig+ hepatocyte,CD8+ T cell 1,45.1611782137292,1.8518181547962e-05,243,10036,54023_b,AIH,pair
CXCL6-CXCR2,Ig+ hepatocyte,CD8+ T cell 2,5.89375300855458,1.98154637313893e-05,243,1224,54023_b,AIH,pair
CXCL6-CXCR2,Ig+ hepatocyte,CD8+ T cell 3,2.29361759551097,1.78764309414435e-05,243,528,54023_b,AIH,pair
CXCL6-CXCR2,Ig+ hepatocyte,Cholangiocyte,5.76638366622774,6.46065176561219e-06,243,3673,54023_b,AIH,pair
CXCL6-CXCR2,Ig+ hepatocyte,Hepatocyte 1,5.29183061923298,7.6572013845233e-06,243,2844,54023_b,AIH,pair
CXCL6-CXCR2,Ig+ hepatocyte,Hepatocyte 2,1.12720921134975,3.9145325184482e-06,243,1185,54023_b,AIH,pair
CXCL6-CXCR2,Ig+ hepatocyte,Hepatocyte 3,1.47907567412171,9.09825286879695e-06,243,669,54023_b,AIH,pair
CXCL6-CXCR2,Ig+ hepatocyte,Hepatocyte 4,0.976450492844866,9.70607436079667e-06,243,414,54023_b,AIH,pair
CXCL6-CXCR2,Ig+ hepatocyte,Ig+ hepatocyte,2.04817317027727,3.46859924855167e-05,243,243,54023_b,AIH,pair
CXCL6-CXCR2,Ig+ hepatocyte,IgG+ B cell,2.89016779604667,5.16219385153511e-06,243,2304,54023_b,AIH,pair
CXCL6-CXCR2,Ig+ hepatocyte,IgG+ plasmablast / plasma cell,12.9886710937746,1.58986678683992e-05,243,3362,54023_b,AIH,pair
CXCL6-CXCR2,Ig+ hepatocyte,IgM+ B cell,2.7512662130648,5.63568102605109e-06,243,2009,54023_b,AIH,pair
CXCL6-CXCR2,Ig+ hepatocyte,Macrophage 1,97.7486435933377,7.04726335958612e-05,243,5708,54023_b,AIH,pair
CXCL6-CXCR2,Ig+ hepatocyte,Macrophage 2,22.1248228341798,1.64644943288607e-05,243,5530,54023_b,AIH,pair
CXCL6-CXCR2,Ig+ hepatocyte,Sinusoidal endothelial cell,6.12514401493048,1.55979913186308e-05,243,1616,54023_b,AIH,pair
CXCL6-CXCR2,Ig+ hepatocyte,Stellate cell,16.6304289206287,1.19940376966767e-05,243,5706,54023_b,AIH,pair
CXCL6-CXCR2,Ig+ hepatocyte,Vascular endothelial cell,1.03777378412048,3.15878255083302e-06,243,1352,54023_b,AIH,pair
CXCL6-CXCR2,IgG+ B cell,CD4+ T cell,24.7750406596956,2.78360234063727e-06,2304,3863,54023_b,AIH,pair
CXCL6-CXCR2,IgG+ B cell,CD8+ T cell 1,106.51530209551,4.60647667076953e-06,2304,10036,54023_b,AIH,pair
CXCL6-CXCR2,IgG+ B cell,CD8+ T cell 2,9.73670025373571,3.45261305066767e-06,2304,1224,54023_b,AIH,pair
CXCL6-CXCR2,IgG+ B cell,CD8+ T cell 3,6.65359302500512,5.46940188424374e-06,2304,528,54023_b,AIH,pair
CXCL6-CXCR2,IgG+ B cell,Cholangiocyte,35.0155413479597,4.13768516170455e-06,2304,3673,54023_b,AIH,pair
CXCL6-CXCR2,IgG+ B cell,Hepatocyte 1,12.8744774133066,1.96479635082547e-06,2304,2844,54023_b,AIH,pair
CXCL6-CXCR2,IgG+ B cell,Hepatocyte 2,5.8445955661336,2.14068930428592e-06,2304,1185,54023_b,AIH,pair
CXCL6-CXCR2,IgG+ B cell,Hepatocyte 3,3.80231539896762,2.46683184308541e-06,2304,669,54023_b,AIH,pair
CXCL6-CXCR2,IgG+ B cell,Hepatocyte 4,0.980251187902999,1.02767208876707e-06,2304,414,54023_b,AIH,pair
CXCL6-CXCR2,IgG+ B cell,Ig+ hepatocyte,0.39316337066129,7.02237959142964e-07,2304,243,54023_b,AIH,pair
CXCL6-CXCR2,IgG+ B cell,IgG+ B cell,27.2756186766197,5.13818409797192e-06,2304,2304,54023_b,AIH,pair
CXCL6-CXCR2,IgG+ B cell,IgG+ plasmablast / plasma cell,32.9103383300254,4.24866181180719e-06,2304,3362,54023_b,AIH,pair
CXCL6-CXCR2,IgG+ B cell,IgM+ B cell,12.68561336883,2.74062149339041e-06,2304,2009,54023_b,AIH,pair
CXCL6-CXCR2,IgG+ B cell,Macrophage 1,225.60377827242,1.7154573675867e-05,2304,5708,54023_b,AIH,pair
CXCL6-CXCR2,IgG+ B cell,Macrophage 2,127.709757951504,1.00234326300595e-05,2304,5530,54023_b,AIH,pair
CXCL6-CXCR2,IgG+ B cell,Sinusoidal endothelial cell,20.3078261963333,5.45430734869546e-06,2304,1616,54023_b,AIH,pair
CXCL6-CXCR2,IgG+ B cell,Stellate cell,62.9984054292531,4.79198351069089e-06,2304,5706,54023_b,AIH,pair
CXCL6-CXCR2,IgG+ B cell,Vascular endothelial cell,8.16719690787299,2.62188633476158e-06,2304,1352,54023_b,AIH,pair
CXCL6-CXCR2,IgG+ plasmablast / plasma cell,CD4+ T cell,48.9425440028215,3.76846184702484e-06,3362,3863,54023_b,AIH,pair
CXCL6-CXCR2,IgG+ plasmablast / plasma cell,CD8+ T cell 1,205.18340664999,6.08112421250157e-06,3362,10036,54023_b,AIH,pair
CXCL6-CXCR2,IgG+ plasmablast / plasma cell,CD8+ T cell 2,11.9650462368557,2.90760397757125e-06,3362,1224,54023_b,AIH,pair
CXCL6-CXCR2,IgG+ plasmablast / plasma cell,CD8+ T cell 3,14.1569926822536,7.97515947074117e-06,3362,528,54023_b,AIH,pair
CXCL6-CXCR2,IgG+ plasmablast / plasma cell,Cholangiocyte,48.6206732690618,3.93733466938441e-06,3362,3673,54023_b,AIH,pair
CXCL6-CXCR2,IgG+ plasmablast / plasma cell,Hepatocyte 1,17.8065872320937,1.86231606832022e-06,3362,2844,54023_b,AIH,pair
CXCL6-CXCR2,IgG+ plasmablast / plasma cell,Hepatocyte 2,7.38985712798408,1.85489778486888e-06,3362,1185,54023_b,AIH,pair
CXCL6-CXCR2,IgG+ plasmablast / plasma cell,Hepatocyte 3,7.64700792109023,3.39991228844059e-06,3362,669,54023_b,AIH,pair
CXCL6-CXCR2,IgG+ plasmablast / plasma cell,Hepatocyte 4,2.59310982296893,1.86304291999596e-06,3362,414,54023_b,AIH,pair
CXCL6-CXCR2,IgG+ plasmablast / plasma cell,Ig+ hepatocyte,1.71397132974294,2.09797143301306e-06,3362,243,54023_b,AIH,pair
CXCL6-CXCR2,IgG+ plasmablast / plasma cell,IgG+ B cell,37.7404249598976,4.87221676910569e-06,3362,2304,54023_b,AIH,pair
CXCL6-CXCR2,IgG+ plasmablast / plasma cell,IgG+ plasmablast / plasma cell,71.6689066504162,6.34067306562871e-06,3362,3362,54023_b,AIH,pair
CXCL6-CXCR2,IgG+ plasmablast / plasma cell,IgM+ B cell,26.8078146117497,3.96902437125583e-06,3362,2009,54023_b,AIH,pair
CXCL6-CXCR2,IgG+ plasmablast / plasma cell,Macrophage 1,424.403539928945,2.21155285947098e-05,3362,5708,54023_b,AIH,pair
CXCL6-CXCR2,IgG+ plasmablast / plasma cell,Macrophage 2,197.953420902501,1.06473166699029e-05,3362,5530,54023_b,AIH,pair
CXCL6-CXCR2,IgG+ plasmablast / plasma cell,Sinusoidal endothelial cell,38.9470444463227,7.16861803704528e-06,3362,1616,54023_b,AIH,pair
CXCL6-CXCR2,IgG+ plasmablast / plasma cell,Stellate cell,90.2970536670582,4.70699897115397e-06,3362,5706,54023_b,AIH,pair
CXCL6-CXCR2,IgG+ plasmablast / plasma cell,Vascular endothelial cell,13.7396701865853,3.02274775391367e-06,3362,1352,54023_b,AIH,pair
CXCL6-CXCR2,IgM+ B cell,CD4+ T cell,35.8010387743038,4.61307996674862e-06,2009,3863,54023_b,AIH,pair
CXCL6-CXCR2,IgM+ B cell,CD8+ T cell 1,78.7076177114485,3.90369769434558e-06,2009,10036,54023_b,AIH,pair
CXCL6-CXCR2,IgM+ B cell,CD8+ T cell 2,3.84735663281326,1.56459194767877e-06,2009,1224,54023_b,AIH,pair
CXCL6-CXCR2,IgM+ B cell,CD8+ T cell 3,7.61368640198256,7.17763096556269e-06,2009,528,54023_b,AIH,pair
CXCL6-CXCR2,IgM+ B cell,Cholangiocyte,24.5923513591028,3.33272278003853e-06,2009,3673,54023_b,AIH,pair
CXCL6-CXCR2,IgM+ B cell,Hepatocyte 1,6.11332308954742,1.06996068492547e-06,2009,2844,54023_b,AIH,pair
CXCL6-CXCR2,IgM+ B cell,Hepatocyte 2,3.26906571570047,1.37317334261665e-06,2009,1185,54023_b,AIH,pair
CXCL6-CXCR2,IgM+ B cell,Hepatocyte 3,1.9517944657336,1.45220533439105e-06,2009,669,54023_b,AIH,pair
CXCL6-CXCR2,IgM+ B cell,Hepatocyte 4,0.531794493638091,6.39386641319487e-07,2009,414,54023_b,AIH,pair
CXCL6-CXCR2,IgM+ B cell,Ig+ hepatocyte,0.688596896257666,1.4105187074987e-06,2009,243,54023_b,AIH,pair
CXCL6-CXCR2,IgM+ B cell,IgG+ B cell,12.4297909277389,2.68535317800344e-06,2009,2304,54023_b,AIH,pair
CXCL6-CXCR2,IgM+ B cell,IgG+ plasmablast / plasma cell,23.7260424052025,3.51275334836224e-06,2009,3362,54023_b,AIH,pair
CXCL6-CXCR2,IgM+ B cell,IgM+ B cell,31.5695550006059,7.82183385333593e-06,2009,2009,54023_b,AIH,pair
CXCL6-CXCR2,IgM+ B cell,Macrophage 1,161.149738945938,1.4052891887168e-05,2009,5708,54023_b,AIH,pair
CXCL6-CXCR2,IgM+ B cell,Macrophage 2,115.704914401765,1.04146993503704e-05,2009,5530,54023_b,AIH,pair
CXCL6-CXCR2,IgM+ B cell,Sinusoidal endothelial cell,14.424398392296,4.44300104735867e-06,2009,1616,54023_b,AIH,pair
CXCL6-CXCR2,IgM+ B cell,Stellate cell,41.7879710718366,3.6453529282823e-06,2009,5706,54023_b,AIH,pair
CXCL6-CXCR2,IgM+ B cell,Vascular endothelial cell,7.90001008961879,2.9085130557531e-06,2009,1352,54023_b,AIH,pair
CXCL6-CXCR2,Macrophage 1,CD4+ T cell,26.2148522568469,1.18888197284893e-06,5708,3863,54023_b,AIH,pair
CXCL6-CXCR2,Macrophage 1,CD8+ T cell 1,165.684441711355,2.89225853695014e-06,5708,10036,54023_b,AIH,pair
CXCL6-CXCR2,Macrophage 1,CD8+ T cell 2,10.5088992552368,1.50415241869524e-06,5708,1224,54023_b,AIH,pair
CXCL6-CXCR2,Macrophage 1,CD8+ T cell 3,9.16430906866684,3.04075787725721e-06,5708,528,54023_b,AIH,pair
CXCL6-CXCR2,Macrophage 1,Cholangiocyte,23.3181771845065,1.11221745152683e-06,5708,3673,54023_b,AIH,pair
CXCL6-CXCR2,Macrophage 1,Hepatocyte 1,15.1810021707479,9.35162074864941e-07,5708,2844,54023_b,AIH,pair
CXCL6-CXCR2,Macrophage 1,Hepatocyte 2,5.92222175738205,8.75552819106806e-07,5708,1185,54023_b,AIH,pair
CXCL6-CXCR2,Macrophage 1,Hepatocyte 3,5.64904365038113,1.47932926341053e-06,5708,669,54023_b,AIH,pair
CXCL6-CXCR2,Macrophage 1,Hepatocyte 4,3.1648413202449,1.33926843934815e-06,5708,414,54023_b,AIH,pair
CXCL6-CXCR2,Macrophage 1,Ig+ hepatocyte,0.729873358632988,5.26207790548092e-07,5708,243,54023_b,AIH,pair
CXCL6-CXCR2,Macrophage 1,IgG+ B cell,14.7796706058866,1.12382403457612e-06,5708,2304,54023_b,AIH,pair
CXCL6-CXCR2,Macrophage 1,IgG+ plasmablast / plasma cell,28.3706877109048,1.47838718646678e-06,5708,3362,54023_b,AIH,pair
CXCL6-CXCR2,Macrophage 1,IgM+ B cell,15.2286061396894,1.32799442973416e-06,5708,2009,54023_b,AIH,pair
CXCL6-CXCR2,Macrophage 1,Macrophage 1,340.641997772208,1.04551498607362e-05,5708,5708,54023_b,AIH,pair
CXCL6-CXCR2,Macrophage 1,Macrophage 2,115.95440504128,3.67348402994179e-06,5708,5530,54023_b,AIH,pair
CXCL6-CXCR2,Macrophage 1,Sinusoidal endothelial cell,31.9025915364583,3.45860243227959e-06,5708,1616,54023_b,AIH,pair
CXCL6-CXCR2,Macrophage 1,Stellate cell,62.9876930170352,1.93392652667692e-06,5708,5706,54023_b,AIH,pair
CXCL6-CXCR2,Macrophage 1,Vascular endothelial cell,6.4305727352285,8.33276240451025e-07,5708,1352,54023_b,AIH,pair
CXCL6-CXCR2,Macrophage 2,CD4+ T cell,108.235346245441,5.06663094557496e-06,5530,3863,54023_b,AIH,pair
CXCL6-CXCR2,Macrophage 2,CD8+ T cell 1,377.571162200097,6.80319677731769e-06,5530,10036,54023_b,AIH,pair
CXCL6-CXCR2,Macrophage 2,CD8+ T cell 2,21.8849520471559,3.23324824297e-06,5530,1224,54023_b,AIH,pair
CXCL6-CXCR2,Macrophage 2,CD8+ T cell 3,28.3449562750889,9.70770873578309e-06,5530,528,54023_b,AIH,pair
CXCL6-CXCR2,Macrophage 2,Cholangiocyte,155.768823854136,7.668924833637e-06,5530,3673,54023_b,AIH,pair
CXCL6-CXCR2,Macrophage 2,Hepatocyte 1,27.1643622534916,1.72720859329444e-06,5530,2844,54023_b,AIH,pair
CXCL6-CXCR2,Macrophage 2,Hepatocyte 2,10.8105724605749,1.64970089661683e-06,5530,1185,54023_b,AIH,pair
CXCL6-CXCR2,Macrophage 2,Hepatocyte 3,13.7064067454088,3.70486482088698e-06,5530,669,54023_b,AIH,pair
CXCL6-CXCR2,Macrophage 2,Hepatocyte 4,2.99210718924799,1.30692803821404e-06,5530,414,54023_b,AIH,pair
CXCL6-CXCR2,Macrophage 2,Ig+ hepatocyte,2.06912291215607,1.53976656483235e-06,5530,243,54023_b,AIH,pair
CXCL6-CXCR2,Macrophage 2,IgG+ B cell,65.6906425182232,5.15579811807935e-06,5530,2304,54023_b,AIH,pair
CXCL6-CXCR2,Macrophage 2,IgG+ plasmablast / plasma cell,91.3385622756893,4.9128254126101e-06,5530,3362,54023_b,AIH,pair
CXCL6-CXCR2,Macrophage 2,IgM+ B cell,65.9026883171704,5.9319579358682e-06,5530,2009,54023_b,AIH,pair
CXCL6-CXCR2,Macrophage 2,Macrophage 1,721.185788464473,2.28474672920109e-05,5530,5708,54023_b,AIH,pair
CXCL6-CXCR2,Macrophage 2,Macrophage 2,568.860260922435,1.86018155424607e-05,5530,5530,54023_b,AIH,pair
CXCL6-CXCR2,Macrophage 2,Sinusoidal endothelial cell,73.1468778826743,8.18520019993044e-06,5530,1616,54023_b,AIH,pair
CXCL6-CXCR2,Macrophage 2,Stellate cell,213.02582239263,6.75111260671739e-06,5530,5706,54023_b,AIH,pair
CXCL6-CXCR2,Macrophage 2,Vascular endothelial cell,31.7854381119869,4.25134528606563e-06,5530,1352,54023_b,AIH,pair
CXCL6-CXCR2,Sinusoidal endothelial cell,CD4+ T cell,2.12362627190065,3.40182544202784e-07,1616,3863,54023_b,AIH,pair
CXCL6-CXCR2,Sinusoidal endothelial cell,CD8+ T cell 1,27.4939464090053,1.69525515131944e-06,1616,10036,54023_b,AIH,pair
CXCL6-CXCR2,Sinusoidal endothelial cell,CD8+ T cell 2,0.845671915178587,4.27542343708841e-07,1616,1224,54023_b,AIH,pair
CXCL6-CXCR2,Sinusoidal endothelial cell,CD8+ T cell 3,3.48295183925558,4.08199238586622e-06,1616,528,54023_b,AIH,pair
CXCL6-CXCR2,Sinusoidal endothelial cell,Cholangiocyte,2.84018259141452,4.78502241304374e-07,1616,3673,54023_b,AIH,pair
CXCL6-CXCR2,Sinusoidal endothelial cell,Hepatocyte 1,1.65073024768057,3.59174222890767e-07,1616,2844,54023_b,AIH,pair
CXCL6-CXCR2,Sinusoidal endothelial cell,Hepatocyte 2,0.637344412085322,3.32823877305699e-07,1616,1185,54023_b,AIH,pair
CXCL6-CXCR2,Sinusoidal endothelial cell,Hepatocyte 3,0.799912297574325,7.39903189308638e-07,1616,669,54023_b,AIH,pair
CXCL6-CXCR2,Sinusoidal endothelial cell,Hepatocyte 4,0.408618971072189,6.10768778208539e-07,1616,414,54023_b,AIH,pair
CXCL6-CXCR2,Sinusoidal endothelial cell,Ig+ hepatocyte,0.0528531346221124,1.3459320025596e-07,1616,243,54023_b,AIH,pair
CXCL6-CXCR2,Sinusoidal endothelial cell,IgG+ B cell,1.33063743778224,3.57384659745384e-07,1616,2304,54023_b,AIH,pair
CXCL6-CXCR2,Sinusoidal endothelial cell,IgG+ plasmablast / plasma cell,2.76615757590009,5.09140741584028e-07,1616,3362,54023_b,AIH,pair
CXCL6-CXCR2,Sinusoidal endothelial cell,IgM+ B cell,1.57861826768787,4.86245764014864e-07,1616,2009,54023_b,AIH,pair
CXCL6-CXCR2,Sinusoidal endothelial cell,Macrophage 1,54.3351782782199,5.89054903381869e-06,1616,5708,54023_b,AIH,pair
CXCL6-CXCR2,Sinusoidal endothelial cell,Macrophage 2,14.8895015367103,1.66614836453618e-06,1616,5530,54023_b,AIH,pair
CXCL6-CXCR2,Sinusoidal endothelial cell,Sinusoidal endothelial cell,9.20013399811225,3.52299023920459e-06,1616,1616,54023_b,AIH,pair
CXCL6-CXCR2,Sinusoidal endothelial cell,Stellate cell,16.6646107882909,1.80726588699091e-06,1616,5706,54023_b,AIH,pair
CXCL6-CXCR2,Sinusoidal endothelial cell,Vascular endothelial cell,0.512185274665447,2.34427761340665e-07,1616,1352,54023_b,AIH,pair
CXCL6-CXCR2,Stellate cell,CD4+ T cell,59.8723139054124,2.71624892424514e-06,5706,3863,54023_b,AIH,pair
CXCL6-CXCR2,Stellate cell,CD8+ T cell 1,211.548739685031,3.69417974166171e-06,5706,10036,54023_b,AIH,pair
CXCL6-CXCR2,Stellate cell,CD8+ T cell 2,12.4239396822847,1.77887793869724e-06,5706,1224,54023_b,AIH,pair
CXCL6-CXCR2,Stellate cell,CD8+ T cell 3,17.5784568135281,5.83465331997955e-06,5706,528,54023_b,AIH,pair
CXCL6-CXCR2,Stellate cell,Cholangiocyte,59.441715505135,2.83621166656766e-06,5706,3673,54023_b,AIH,pair
CXCL6-CXCR2,Stellate cell,Hepatocyte 1,20.6653370904933,1.27344776185537e-06,5706,2844,54023_b,AIH,pair
CXCL6-CXCR2,Stellate cell,Hepatocyte 2,5.940708144897,8.78593729140988e-07,5706,1185,54023_b,AIH,pair
CXCL6-CXCR2,Stellate cell,Hepatocyte 3,6.55598426694172,1.71743384666331e-06,5706,669,54023_b,AIH,pair
CXCL6-CXCR2,Stellate cell,Hepatocyte 4,1.53734605398374,6.50787989074869e-07,5706,414,54023_b,AIH,pair
CXCL6-CXCR2,Stellate cell,Ig+ hepatocyte,0.91103809987833,6.57050119705292e-07,5706,243,54023_b,AIH,pair
CXCL6-CXCR2,Stellate cell,IgG+ B cell,35.8123769978928,2.7240740282747e-06,5706,2304,54023_b,AIH,pair
CXCL6-CXCR2,Stellate cell,IgG+ plasmablast / plasma cell,44.3582094745957,2.31230187342564e-06,5706,3362,54023_b,AIH,pair
CXCL6-CXCR2,Stellate cell,IgM+ B cell,36.600943260447,3.19286513008732e-06,5706,2009,54023_b,AIH,pair
CXCL6-CXCR2,Stellate cell,Macrophage 1,451.372383282655,1.38585965547845e-05,5706,5708,54023_b,AIH,pair
CXCL6-CXCR2,Stellate cell,Macrophage 2,256.6955447078,8.13507258650994e-06,5706,5530,54023_b,AIH,pair
CXCL6-CXCR2,Stellate cell,Sinusoidal endothelial cell,64.1697574155726,6.95916724530595e-06,5706,1616,54023_b,AIH,pair
CXCL6-CXCR2,Stellate cell,Stellate cell,149.861769177665,4.60285528388601e-06,5706,5706,54023_b,AIH,pair
CXCL6-CXCR2,Stellate cell,Vascular endothelial cell,17.1698650012396,2.22565795493476e-06,5706,1352,54023_b,AIH,pair
CXCL6-CXCR2,Vascular endothelial cell,CD4+ T cell,18.7401733441749,3.58816333386209e-06,1352,3863,54023_b,AIH,pair
CXCL6-CXCR2,Vascular endothelial cell,CD8+ T cell 1,52.7412080895344,3.88698378806227e-06,1352,10036,54023_b,AIH,pair
CXCL6-CXCR2,Vascular endothelial cell,CD8+ T cell 2,3.35738058333088,2.02881508351877e-06,1352,1224,54023_b,AIH,pair
CXCL6-CXCR2,Vascular endothelial cell,CD8+ T cell 3,5.46559477172618,7.65643879399512e-06,1352,528,54023_b,AIH,pair
CXCL6-CXCR2,Vascular endothelial cell,Cholangiocyte,19.3659574327084,3.89979118223748e-06,1352,3673,54023_b,AIH,pair
CXCL6-CXCR2,Vascular endothelial cell,Hepatocyte 1,3.80471419033883,9.894998997003e-07,1352,2844,54023_b,AIH,pair
CXCL6-CXCR2,Vascular endothelial cell,Hepatocyte 2,0.863570020522894,5.39017065215398e-07,1352,1185,54023_b,AIH,pair
CXCL6-CXCR2,Vascular endothelial cell,Hepatocyte 3,1.76526814069336,1.95167668414988e-06,1352,669,54023_b,AIH,pair
CXCL6-CXCR2,Vascular endothelial cell,Hepatocyte 4,0.482874709983089,8.62695291254126e-07,1352,414,54023_b,AIH,pair
CXCL6-CXCR2,Vascular endothelial cell,Ig+ hepatocyte,0.489620539534141,1.49031016246055e-06,1352,243,54023_b,AIH,pair
CXCL6-CXCR2,Vascular endothelial cell,IgG+ B cell,10.8979291467214,3.49852364639879e-06,1352,2304,54023_b,AIH,pair
CXCL6-CXCR2,Vascular endothelial cell,IgG+ plasmablast / plasma cell,15.3695465208745,3.38132295708266e-06,1352,3362,54023_b,AIH,pair
CXCL6-CXCR2,Vascular endothelial cell,IgM+ B cell,11.5782201204237,4.26270397133893e-06,1352,2009,54023_b,AIH,pair
CXCL6-CXCR2,Vascular endothelial cell,Macrophage 1,108.427310060602,1.40500551054425e-05,1352,5708,54023_b,AIH,pair
CXCL6-CXCR2,Vascular endothelial cell,Macrophage 2,77.844488080393,1.04118054399875e-05,1352,5530,54023_b,AIH,pair
CXCL6-CXCR2,Vascular endothelial cell,Sinusoidal endothelial cell,10.8953914596511,4.98683260756484e-06,1352,1616,54023_b,AIH,pair
CXCL6-CXCR2,Vascular endothelial cell,Stellate cell,32.8888325030146,4.26324212121448e-06,1352,5706,54023_b,AIH,pair
CXCL6-CXCR2,Vascular endothelial cell,Vascular endothelial cell,9.87165384998778,5.40053189335314e-06,1352,1352,54023_b,AIH,pair
CSF1-CSF1R,CD4+ T cell,CD4+ T cell,571.79257776567,3.83167881085387e-05,3863,3863,54023_b,AIH,pair
CSF1-CSF1R,CD4+ T cell,CD8+ T cell 1,601.318583073665,1.55102666660355e-05,3863,10036,54023_b,AIH,pair
CSF1-CSF1R,CD4+ T cell,CD8+ T cell 2,18.6839996248006,3.95151581046272e-06,3863,1224,54023_b,AIH,pair
CSF1-CSF1R,CD4+ T cell,CD8+ T cell 3,36.0413914960553,1.76702591682038e-05,3863,528,54023_b,AIH,pair
CSF1-CSF1R,CD4+ T cell,Cholangiocyte,217.282253789051,1.53136466158306e-05,3863,3673,54023_b,AIH,pair
CSF1-CSF1R,CD4+ T cell,Hepatocyte 1,22.3512804246129,2.03445508896048e-06,3863,2844,54023_b,AIH,pair
CSF1-CSF1R,CD4+ T cell,Hepatocyte 2,8.46604404375096,1.84942815562793e-06,3863,1185,54023_b,AIH,pair
CSF1-CSF1R,CD4+ T cell,Hepatocyte 3,3.47207767045995,1.34350289278489e-06,3863,669,54023_b,AIH,pair
CSF1-CSF1R,CD4+ T cell,Hepatocyte 4,3.90246968155533,2.4401385631523e-06,3863,414,54023_b,AIH,pair
CSF1-CSF1R,CD4+ T cell,Ig+ hepatocyte,4.60826611056644,4.90915300755233e-06,3863,243,54023_b,AIH,pair
CSF1-CSF1R,CD4+ T cell,IgG+ B cell,67.1182655722251,7.54107990023598e-06,3863,2304,54023_b,AIH,pair
CSF1-CSF1R,CD4+ T cell,IgG+ plasmablast / plasma cell,203.982324227339,1.57061636655802e-05,3863,3362,54023_b,AIH,pair
CSF1-CSF1R,CD4+ T cell,IgM+ B cell,254.743193004576,3.28244866782595e-05,3863,2009,54023_b,AIH,pair
CSF1-CSF1R,CD4+ T cell,Macrophage 1,906.665157106954,4.1118593770185e-05,3863,5708,54023_b,AIH,pair
CSF1-CSF1R,CD4+ T cell,Macrophage 2,878.149790554647,4.11072820295223e-05,3863,5530,54023_b,AIH,pair
CSF1-CSF1R,CD4+ T cell,Sinusoidal endothelial cell,55.3719633781188,8.870004872662e-06,3863,1616,54023_b,AIH,pair
CSF1-CSF1R,CD4+ T cell,Stellate cell,330.728319923652,1.50042713336458e-05,3863,5706,54023_b,AIH,pair
CSF1-CSF1R,CD4+ T cell,Vascular endothelial cell,96.0391551329289,1.83885265485115e-05,3863,1352,54023_b,AIH,pair
CSF1-CSF1R,CD8+ T cell 1,CD4+ T cell,872.30317526748,2.24999779532353e-05,10036,3863,54023_b,AIH,pair
CSF1-CSF1R,CD8+ T cell 1,CD8+ T cell 1,4626.31369427699,4.59318324724196e-05,10036,10036,54023_b,AIH,pair
CSF1-CSF1R,CD8+ T cell 1,CD8+ T cell 2,247.791937251412,2.01718207631784e-05,10036,1224,54023_b,AIH,pair
CSF1-CSF1R,CD8+ T cell 1,CD8+ T cell 3,231.466323510521,4.36810670054699e-05,10036,528,54023_b,AIH,pair
CSF1-CSF1R,CD8+ T cell 1,Cholangiocyte,527.325712659071,1.43053130879412e-05,10036,3673,54023_b,AIH,pair
CSF1-CSF1R,CD8+ T cell 1,Hepatocyte 1,337.589676508221,1.182766220608e-05,10036,2844,54023_b,AIH,pair
CSF1-CSF1R,CD8+ T cell 1,Hepatocyte 2,116.457934469261,9.79242107898999e-06,10036,1185,54023_b,AIH,pair
CSF1-CSF1R,CD8+ T cell 1,Hepatocyte 3,64.091746219471,9.54586600636379e-06,10036,669,54023_b,AIH,pair
CSF1-CSF1R,CD8+ T cell 1,Hepatocyte 4,53.3456393841064,1.28391990245999e-05,10036,414,54023_b,AIH,pair
CSF1-CSF1R,CD8+ T cell 1,Ig+ hepatocyte,42.275121436566,1.73347641644672e-05,10036,243,54023_b,AIH,pair
CSF1-CSF1R,CD8+ T cell 1,IgG+ B cell,253.112885722764,1.09463953086062e-05,10036,2304,54023_b,AIH,pair
CSF1-CSF1R,CD8+ T cell 1,IgG+ plasmablast / plasma cell,793.267981885681,2.35104836712072e-05,10036,3362,54023_b,AIH,pair
CSF1-CSF1R,CD8+ T cell 1,IgM+ B cell,389.614205018325,1.93238738261683e-05,10036,2009,54023_b,AIH,pair
CSF1-CSF1R,CD8+ T cell 1,Macrophage 1,6457.12727015627,0.000112718377648389,10036,5708,54023_b,AIH,pair
CSF1-CSF1R,CD8+ T cell 1,Macrophage 2,2498.90722624205,4.50261018064092e-05,10036,5530,54023_b,AIH,pair
CSF1-CSF1R,CD8+ T cell 1,Sinusoidal endothelial cell,697.323248339203,4.29964040554994e-05,10036,1616,54023_b,AIH,pair
CSF1-CSF1R,CD8+ T cell 1,Stellate cell,1387.30612251926,2.42258979227403e-05,10036,5706,54023_b,AIH,pair
CSF1-CSF1R,CD8+ T cell 1,Vascular endothelial cell,141.283954944977,1.04125116256755e-05,10036,1352,54023_b,AIH,pair
CSF1-CSF1R,CD8+ T cell 2,CD4+ T cell,70.5639698925493,1.49237127102757e-05,1224,3863,54023_b,AIH,pair
CSF1-CSF1R,CD8+ T cell 2,CD8+ T cell 1,777.91387719646,6.33270778462616e-05,1224,10036,54023_b,AIH,pair
CSF1-CSF1R,CD8+ T cell 2,CD8+ T cell 2,136.013515639052,9.07860729574178e-05,1224,1224,54023_b,AIH,pair
