lr_id,source,target,18321_a,24774_d,54023_b,56784_c,comparability,n_ir_tested,n_aih_tested,n_ir_notNA,n_aih_notNA,irHep_mean,AIH_mean,irHep_min,irHep_max,AIH_min,AIH_max,log2FC,is_strict_eligible,coherent_strict_irHep,coherent_strict_AIH,coherent_strict,enriched_strict,enriched_presence
CCL14-CCR1,Hepatocyte 4,Macrophage 2,4.88412523956921e-05,2.28079361381643e-05,1.15889640917087e-05,1.51093542419902e-05,all4,2,2,2,2,3.58245942669282e-05,1.33491591668495e-05,2.28079361381643e-05,4.88412523956921e-05,1.15889640917087e-05,1.51093542419902e-05,1.42103996943875,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CSF1-CSF1R,Macrophage 1,CD8+ T cell 2,2.70058920212062e-05,1.40534839385297e-05,8.85306676035381e-06,6.42186273460189e-06,all4,2,2,2,2,2.0529687979868e-05,7.63746474747785e-06,1.40534839385297e-05,2.70058920212062e-05,6.42186273460189e-06,8.85306676035381e-06,1.42102465951298,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL15-CCR1,Hepatocyte 3,Macrophage 1,4.66502361179262e-05,4.31371824748929e-05,1.52722955482545e-05,1.82057015379284e-05,all4,2,2,2,2,4.48937092964095e-05,1.67389985430914e-05,4.31371824748929e-05,4.66502361179262e-05,1.52722955482545e-05,1.82057015379284e-05,1.42077851968661,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-SDC1,Hepatocyte 3,Macrophage 2,3.59497190753233e-05,3.55562252266109e-05,7.40295432735728e-06,1.92495734991562e-05,all4,2,2,2,2,3.57529721509671e-05,1.33262639132568e-05,3.55562252266109e-05,3.59497190753233e-05,7.40295432735728e-06,1.92495734991562e-05,1.42062440259543,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,Stellate cell,Sinusoidal endothelial cell,5.90583028744187e-06,3.50079433610178e-06,1.47370234989372e-05,1.05895183357895e-05,all4,2,2,2,2,4.70331231177182e-06,1.26632709173633e-05,3.50079433610178e-06,5.90583028744187e-06,1.05895183357895e-05,1.47370234989372e-05,-1.41994991358755,TRUE,FALSE,TRUE,TRUE,AIH,
CCL15-CCR1,CD8+ T cell 3,IgG+ plasmablast / plasma cell,1.3915587420753e-06,0,1.43359010470835e-06,2.44468340755771e-06,all4,2,2,2,2,6.9577937103765e-07,1.93913675613303e-06,0,1.3915587420753e-06,1.43359010470835e-06,2.44468340755771e-06,-1.41927520883489,TRUE,FALSE,TRUE,TRUE,AIH,
CSF1-CSF1R,CD8+ T cell 2,Hepatocyte 2,8.13165698129152e-06,7.58019362584216e-06,3.12602371721718e-05,1.0906536716331e-05,all4,2,2,2,2,7.85592530356684e-06,2.10833869442514e-05,7.58019362584216e-06,8.13165698129152e-06,1.0906536716331e-05,3.12602371721718e-05,-1.41889019208338,TRUE,FALSE,TRUE,TRUE,AIH,
VEGFA-FLT1,Hepatocyte 3,Hepatocyte 4,8.23334904244147e-06,1.3754759078839e-05,4.599766907206e-06,3.5697332238149e-06,all4,2,2,2,2,1.09940540606402e-05,4.08475006551045e-06,8.23334904244147e-06,1.3754759078839e-05,3.5697332238149e-06,4.599766907206e-06,1.41810977514514,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-SDC1,CD8+ T cell 1,IgM+ B cell,1.83513682416337e-05,8.4182880509461e-06,4.10357403944012e-06,5.86176640448523e-06,all4,2,2,2,2,1.33848281462899e-05,4.98267022196267e-06,8.4182880509461e-06,1.83513682416337e-05,4.10357403944012e-06,5.86176640448523e-06,1.41716656787136,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,Macrophage 2,CD4+ T cell,2.94962151153373e-05,5.65855948917826e-05,1.72971709050563e-05,1.4902224650018e-05,all4,2,2,2,2,4.30409050035599e-05,1.60996977775372e-05,2.94962151153373e-05,5.65855948917826e-05,1.4902224650018e-05,1.72971709050563e-05,1.41605832124765,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CSF1-CSF1R,Hepatocyte 4,CD4+ T cell,5.84173968488115e-06,1.13287282658859e-06,8.7480500271664e-06,9.99484545240222e-06,all4,2,2,2,2,3.48730625573487e-06,9.37144773978431e-06,1.13287282658859e-06,5.84173968488115e-06,8.7480500271664e-06,9.99484545240222e-06,-1.41412849253811,TRUE,FALSE,TRUE,TRUE,AIH,
CSF1-CSF1R,Macrophage 1,Vascular endothelial cell,1.15666096725587e-05,2.87637483705609e-06,2.82116763082532e-06,2.54208740270691e-06,all4,2,2,2,2,7.2214922548074e-06,2.68162751676612e-06,2.87637483705609e-06,1.15666096725587e-05,2.54208740270691e-06,2.82116763082532e-06,1.41356644460637,TRUE,TRUE,FALSE,TRUE,irHepatitis,
MHC-I,Macrophage 2,Macrophage 1,8.23270292261361e-05,6.89175486917363e-05,3.23040567265412e-05,2.45476096252461e-05,all4,2,2,2,2,7.56222889589362e-05,2.84258331758937e-05,6.89175486917363e-05,8.23270292261361e-05,2.45476096252461e-05,3.23040567265412e-05,1.41013004249092,TRUE,TRUE,FALSE,TRUE,irHepatitis,
HLA-B-CD8A,Vascular endothelial cell,Hepatocyte 3,3.07248015781108e-06,2.31000556200812e-06,1.02995542163072e-05,4.15937872417563e-06,all4,2,2,2,2,2.6912428599096e-06,7.22946647024141e-06,2.31000556200812e-06,3.07248015781108e-06,4.15937872417563e-06,1.02995542163072e-05,-1.41007298159624,TRUE,FALSE,TRUE,TRUE,AIH,
FN1-CD44,IgM+ B cell,Macrophage 2,2.53861480355846e-05,2.66410462400597e-05,1.18177102433569e-05,7.71346620762128e-06,all4,2,2,2,2,2.60135971378221e-05,9.76558822548907e-06,2.53861480355846e-05,2.66410462400597e-05,7.71346620762128e-06,1.18177102433569e-05,1.40918832582753,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CSF1-CSF1R,Vascular endothelial cell,Stellate cell,9.83950888843278e-05,6.33863243015224e-05,2.66121356174288e-05,3.43097567503421e-05,all4,2,2,2,2,8.08907065929251e-05,3.04609461838855e-05,6.33863243015224e-05,9.83950888843278e-05,2.66121356174288e-05,3.43097567503421e-05,1.40763456338982,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL14-CCR1,Sinusoidal endothelial cell,CD8+ T cell 3,0.000215830962202535,0.000203507315741662,9.13712958758777e-05,6.67013743017948e-05,all4,2,2,2,2,0.000209669138972098,7.90363350888362e-05,0.000203507315741662,0.000215830962202535,6.67013743017948e-05,9.13712958758777e-05,1.40699522315649,TRUE,TRUE,FALSE,TRUE,irHepatitis,
HLA-B-CD8A,Vascular endothelial cell,CD4+ T cell,0.000188584024966072,0.000163885329078386,6.66140625194327e-05,6.65337119689367e-05,all4,2,2,2,2,0.000176234677022229,6.65738872441847e-05,0.000163885329078386,0.000188584024966072,6.65337119689367e-05,6.66140625194327e-05,1.40383955287084,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL5-CCR1,Vascular endothelial cell,Macrophage 1,2.39117823889475e-05,1.24036362470058e-05,7.19608633628374e-06,6.47306281867698e-06,all4,2,2,2,2,1.81577093179766e-05,6.83457457748036e-06,1.24036362470058e-05,2.39117823889475e-05,6.47306281867698e-06,7.19608633628374e-06,1.40353496368415,TRUE,TRUE,FALSE,TRUE,irHepatitis,
VEGFA-FLT1,CD8+ T cell 1,Macrophage 1,1.22154433998024e-05,1.06235550271653e-05,4.8100819124775e-06,3.76510291670794e-06,all4,2,2,2,2,1.14194992134838e-05,4.28759241459272e-06,1.06235550271653e-05,1.22154433998024e-05,3.76510291670794e-06,4.8100819124775e-06,1.40351052119323,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL14-CCR1,Hepatocyte 1,Macrophage 2,5.65299372774927e-05,2.75970145126071e-05,1.38868603767499e-05,1.787705493133e-05,all4,2,2,2,2,4.20634758950499e-05,1.588195765404e-05,2.75970145126071e-05,5.65299372774927e-05,1.38868603767499e-05,1.787705493133e-05,1.4025419420293,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CSF1-CSF1R,IgM+ B cell,IgM+ B cell,0.000162978751662891,7.0683457993116e-05,2.65458414556187e-05,6.1800033476638e-05,all4,2,2,2,2,0.000116831104828004,4.41729374661284e-05,7.0683457993116e-05,0.000162978751662891,2.65458414556187e-05,6.1800033476638e-05,1.40224106821966,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL14-CCR1,Sinusoidal endothelial cell,Hepatocyte 4,5.56921169341625e-05,2.74361592017792e-05,1.30209035335922e-05,1.84012404588866e-05,all4,2,2,2,2,4.15641380679708e-05,1.57110719962394e-05,2.74361592017792e-05,5.56921169341625e-05,1.30209035335922e-05,1.84012404588866e-05,1.40089349000322,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CSF1-CSF1R,CD8+ T cell 1,CD4+ T cell,5.8484364152518e-05,4.52760631792426e-05,2.24999779532353e-05,1.67502866476247e-05,all4,2,2,2,2,5.18802136658803e-05,1.962513230043e-05,4.52760631792426e-05,5.8484364152518e-05,1.67502866476247e-05,2.24999779532353e-05,1.40034930450107,TRUE,TRUE,FALSE,TRUE,irHepatitis,
MHC-I,Hepatocyte 2,Sinusoidal endothelial cell,1.20205736209559e-05,2.14244809587793e-05,5.72384150645061e-05,3.11967048618369e-05,all4,2,2,2,2,1.67225272898676e-05,4.42175599631715e-05,1.20205736209559e-05,2.14244809587793e-05,3.11967048618369e-05,5.72384150645061e-05,-1.40032393805847,TRUE,FALSE,TRUE,TRUE,AIH,
VEGFA-FLT1,Stellate cell,Cholangiocyte,1.15282435609903e-05,8.01119325940727e-06,3.06505208544547e-06,4.28022077840564e-06,all4,2,2,2,2,9.7697184101988e-06,3.67263643192556e-06,8.01119325940727e-06,1.15282435609903e-05,3.06505208544547e-06,4.28022077840564e-06,1.40014179143163,TRUE,TRUE,FALSE,TRUE,irHepatitis,
VEGFA-FLT1,IgG+ plasmablast / plasma cell,Cholangiocyte,1.61815170921179e-05,7.28084551652536e-06,3.45497874003487e-06,5.41445980029615e-06,all4,2,2,2,2,1.17311813043216e-05,4.43471927016551e-06,7.28084551652536e-06,1.61815170921179e-05,3.45497874003487e-06,5.41445980029615e-06,1.39404439778846,TRUE,TRUE,FALSE,TRUE,irHepatitis,
HLA-B-CD8A,CD8+ T cell 2,IgG+ plasmablast / plasma cell,5.36437801938937e-05,1.96482511587295e-05,1.86755183171197e-05,9.18554353638847e-06,all4,2,2,2,2,3.66460156763116e-05,1.39305309267541e-05,1.96482511587295e-05,5.36437801938937e-05,9.18554353638847e-06,1.86755183171197e-05,1.39241253968307,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-SDC1,Macrophage 1,IgG+ B cell,1.29067306850042e-05,2.00113272165363e-05,7.61019240965956e-06,4.89253448482514e-06,all4,2,2,2,2,1.64590289507703e-05,6.25136344724235e-06,1.29067306850042e-05,2.00113272165363e-05,4.89253448482514e-06,7.61019240965956e-06,1.38998095484061,TRUE,TRUE,FALSE,TRUE,irHepatitis,
MHC-I,IgG+ B cell,Macrophage 2,5.19823628925582e-05,3.35866353561418e-05,2.13191380013668e-05,1.13175872703238e-05,all4,2,2,2,2,4.278449912435e-05,1.63183626358453e-05,3.35866353561418e-05,5.19823628925582e-05,1.13175872703238e-05,2.13191380013668e-05,1.38804075104131,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL5-CCR1,Sinusoidal endothelial cell,Sinusoidal endothelial cell,7.34759730148827e-06,6.21340383328073e-06,2.36051758395439e-05,1.20277404342467e-05,all4,2,2,2,2,6.7805005673845e-06,1.78164581368953e-05,6.21340383328073e-06,7.34759730148827e-06,1.20277404342467e-05,2.36051758395439e-05,-1.3876158694647,TRUE,FALSE,TRUE,TRUE,AIH,
VEGFA-FLT1,IgG+ plasmablast / plasma cell,CD8+ T cell 1,3.4432421737943e-05,3.24588590203758e-05,1.7168859472925e-05,8.34472284764555e-06,all4,2,2,2,2,3.34456403791594e-05,1.27567911602853e-05,3.24588590203758e-05,3.4432421737943e-05,8.34472284764555e-06,1.7168859472925e-05,1.38729114296526,TRUE,TRUE,FALSE,TRUE,irHepatitis,
VEGFA-FLT1,Macrophage 2,CD8+ T cell 1,9.41880140177542e-06,1.10839352597474e-05,4.52734010235526e-06,3.25441584132738e-06,all4,2,2,2,2,1.02513683307614e-05,3.89087797184132e-06,9.41880140177542e-06,1.10839352597474e-05,3.25441584132738e-06,4.52734010235526e-06,1.38698424062592,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL15-CCR1,Macrophage 1,Hepatocyte 4,2.52287629966431e-06,2.05136501483754e-06,8.4451036473559e-07,8.46824238595752e-07,all4,2,2,2,2,2.28712065725092e-06,8.45667301665671e-07,2.05136501483754e-06,2.52287629966431e-06,8.4451036473559e-07,8.46824238595752e-07,1.38694394719408,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CSF1-CSF1R,Macrophage 2,Vascular endothelial cell,1.10655488786742e-05,5.48018343449887e-06,3.91000404205493e-06,2.36185837936149e-06,all4,2,2,2,2,8.27286615658654e-06,3.13593121070821e-06,5.48018343449887e-06,1.10655488786742e-05,2.36185837936149e-06,3.91000404205493e-06,1.38627703622948,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL14-CCR1,Vascular endothelial cell,Macrophage 1,0.00014171244420702,9.64829439845521e-05,4.78419595866885e-05,4.33840149464802e-05,all4,2,2,2,2,0.000119097694095786,4.56129872665843e-05,9.64829439845521e-05,0.00014171244420702,4.33840149464802e-05,4.78419595866885e-05,1.38371740446715,TRUE,TRUE,FALSE,TRUE,irHepatitis,
IL15-IL15RA_IL2RB_IL2RG,IgG+ plasmablast / plasma cell,Macrophage 1,9.29718827641002e-07,0,1.33580374792115e-06,1.23657391202784e-06,all4,2,2,2,2,4.64859413820501e-07,1.2861888299745e-06,0,9.29718827641002e-07,1.23657391202784e-06,1.33580374792115e-06,-1.38151278682639,TRUE,FALSE,TRUE,TRUE,AIH,
FN1-CD44,CD8+ T cell 1,CD8+ T cell 1,3.202936912074e-05,5.81949595296656e-05,1.5263779538212e-05,1.93216655728548e-05,all4,2,2,2,2,4.51121643252028e-05,1.72927225555334e-05,3.202936912074e-05,5.81949595296656e-05,1.5263779538212e-05,1.93216655728548e-05,1.38095128742919,TRUE,TRUE,FALSE,TRUE,irHepatitis,
IL15-IL15RA_IL2RB_IL2RG,IgG+ plasmablast / plasma cell,CD4+ T cell,1.30255733997538e-05,5.14293927258745e-06,3.07767528008921e-06,3.84444631092087e-06,all4,2,2,2,2,9.08425633617064e-06,3.46106079550504e-06,5.14293927258745e-06,1.30255733997538e-05,3.07767528008921e-06,3.84444631092087e-06,1.38020540337958,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-SDC1,CD4+ T cell,Macrophage 2,1.05181488972282e-05,1.97746583440134e-05,5.19061474995504e-06,6.39299773899669e-06,all4,2,2,2,2,1.51464036206208e-05,5.79180624447587e-06,1.05181488972282e-05,1.97746583440134e-05,5.19061474995504e-06,6.39299773899669e-06,1.37973927181404,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL16-CCR1,CD8+ T cell 1,CD4+ T cell,1.16765957776654e-05,4.0452851280268e-06,2.22925051588063e-06,3.75918756717744e-06,all4,2,2,2,2,7.86094045284608e-06,2.99421904152904e-06,4.0452851280268e-06,1.16765957776654e-05,2.22925051588063e-06,3.75918756717744e-06,1.37872811304429,TRUE,TRUE,FALSE,TRUE,irHepatitis,
VEGFA-FLT1,CD8+ T cell 2,CD8+ T cell 1,6.65383891347999e-05,6.26552297704316e-05,2.97187750051389e-05,1.9938847806851e-05,all4,2,2,2,2,6.45968094526157e-05,2.4828811405995e-05,6.26552297704316e-05,6.65383891347999e-05,1.9938847806851e-05,2.97187750051389e-05,1.37777790102661,TRUE,TRUE,FALSE,TRUE,irHepatitis,
VEGFA-FLT1,Hepatocyte 2,IgM+ B cell,7.80989602394095e-06,2.24372536881508e-05,4.79502693358606e-06,6.80622984190475e-06,all4,2,2,2,2,1.51235748560459e-05,5.80062838774541e-06,7.80989602394095e-06,2.24372536881508e-05,4.79502693358606e-06,6.80622984190475e-06,1.37539159957845,TRUE,TRUE,FALSE,TRUE,irHepatitis,
VEGFA-FLT1,Cholangiocyte,Stellate cell,0.00010666228539528,0.000186681892521937,5.07831562652868e-05,6.22292289539423e-05,all4,2,2,2,2,0.000146672088958609,5.65061926096145e-05,0.00010666228539528,0.000186681892521937,5.07831562652868e-05,6.22292289539423e-05,1.37538028144451,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL5-CCR1,CD4+ T cell,Stellate cell,2.0075993012799e-05,2.11374309336219e-05,8.1736748245473e-06,7.66267362765876e-06,all4,2,2,2,2,2.06067119732105e-05,7.91817422610303e-06,2.0075993012799e-05,2.11374309336219e-05,7.66267362765876e-06,8.1736748245473e-06,1.37465217138793,TRUE,TRUE,FALSE,TRUE,irHepatitis,
MHC-I,Stellate cell,CD4+ T cell,8.1572649747781e-05,0.000164716730930305,4.85494957136811e-05,4.64434476014346e-05,all4,2,2,2,2,0.000123144690339043,4.74964716575578e-05,8.1572649747781e-05,0.000164716730930305,4.64434476014346e-05,4.85494957136811e-05,1.37359062621813,TRUE,TRUE,FALSE,TRUE,irHepatitis,
MHC-I,Cholangiocyte,Vascular endothelial cell,0.000105069298729431,7.1428075259378e-05,3.75858771981856e-05,3.04997080398805e-05,all4,2,2,2,2,8.82486869944044e-05,3.40427926190331e-05,7.1428075259378e-05,0.000105069298729431,3.04997080398805e-05,3.75858771981856e-05,1.37300989320264,TRUE,TRUE,FALSE,TRUE,irHepatitis,
IL15-IL15RA_IL2RB_IL2RG,CD8+ T cell 3,Hepatocyte 2,0,0,7.63448026407495e-08,7.22460570572383e-08,all4,2,2,2,2,0,7.42954298489939e-08,0,0,7.22460570572383e-08,7.63448026407495e-08,-1.37269488988964,TRUE,FALSE,TRUE,TRUE,AIH,
FN1-SDC1,Macrophage 2,Hepatocyte 2,3.6736735815082e-05,4.61498143510494e-05,8.81531327857259e-06,2.31645915185687e-05,all4,2,2,2,2,4.14432750830657e-05,1.59899523985706e-05,3.6736735815082e-05,4.61498143510494e-05,8.81531327857259e-06,2.31645915185687e-05,1.37138755383719,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,IgG+ plasmablast / plasma cell,CD8+ T cell 2,2.31000374921278e-05,6.57985113728865e-06,6.12376623653341e-06,5.30819434519443e-06,all4,2,2,2,2,1.48399443147082e-05,5.71598029086392e-06,6.57985113728865e-06,2.31000374921278e-05,5.30819434519443e-06,6.12376623653341e-06,1.36920051969022,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL16-CCR1,CD8+ T cell 3,Sinusoidal endothelial cell,1.39535717201036e-06,5.02272061228404e-06,9.56710095819516e-06,7.15993760900824e-06,all4,2,2,2,2,3.2090388921472e-06,8.3635192836017e-06,1.39535717201036e-06,5.02272061228404e-06,7.15993760900824e-06,9.56710095819516e-06,-1.36914748254831,TRUE,FALSE,TRUE,TRUE,AIH,
FN1-SDC1,Cholangiocyte,Cholangiocyte,0.000619547892731687,0.000813871875808323,0.000145788527250729,0.000409115283407886,all4,2,2,2,2,0.000716709884270005,0.000277451905329307,0.000619547892731687,0.000813871875808323,0.000145788527250729,0.000409115283407886,1.36900260345661,TRUE,TRUE,FALSE,TRUE,irHepatitis,
MHC-I,Sinusoidal endothelial cell,Sinusoidal endothelial cell,2.93027640426206e-05,5.14919622259552e-05,0.000132596577233744,7.61872293544344e-05,all4,2,2,2,2,4.03973631342879e-05,0.000104391903294089,2.93027640426206e-05,5.14919622259552e-05,7.61872293544344e-05,0.000132596577233744,-1.36865434192791,TRUE,FALSE,TRUE,TRUE,AIH,
VEGFA-FLT1,Vascular endothelial cell,CD4+ T cell,3.04027063276594e-05,2.79615119548e-05,1.11819976153094e-05,1.13633160439632e-05,all4,2,2,2,2,2.91821091412297e-05,1.12726568296363e-05,2.79615119548e-05,3.04027063276594e-05,1.11819976153094e-05,1.13633160439632e-05,1.36859592119478,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CSF1-CSF1R,CD8+ T cell 1,Macrophage 2,8.80202005196437e-05,0.000137411327282006,4.50261018064092e-05,4.23005194552761e-05,all4,2,2,2,2,0.000112715763900825,4.36633106308427e-05,8.80202005196437e-05,0.000137411327282006,4.23005194552761e-05,4.50261018064092e-05,1.36725045896385,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL14-CCR1,CD8+ T cell 3,Cholangiocyte,1.69524313886712e-05,1.10980868282878e-05,5.31074797935087e-06,5.53317195249589e-06,all4,2,2,2,2,1.40252591084795e-05,5.42195996592338e-06,1.10980868282878e-05,1.69524313886712e-05,5.31074797935087e-06,5.53317195249589e-06,1.36355743735312,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-SDC1,Stellate cell,Hepatocyte 2,9.9629439841225e-05,0.000120822062814475,3.59390573410057e-05,4.97219630629114e-05,all4,2,2,2,2,0.00011022575132785,4.28305102019585e-05,9.9629439841225e-05,0.000120822062814475,3.59390573410057e-05,4.97219630629114e-05,1.36278864338652,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-SDC1,Hepatocyte 2,Sinusoidal endothelial cell,0.000152602870954286,0.000203756581325114,6.34731920221518e-05,7.51064403669499e-05,all4,2,2,2,2,0.0001781797261397,6.92898161945508e-05,0.000152602870954286,0.000203756581325114,6.34731920221518e-05,7.51064403669499e-05,1.36202349801988,TRUE,TRUE,FALSE,TRUE,irHepatitis,
MHC-I,IgG+ plasmablast / plasma cell,CD8+ T cell 2,0.000212073951196306,0.000117955952232983,7.78511709836697e-05,5.07346578263415e-05,all4,2,2,2,2,0.000165014951714645,6.42929144050056e-05,0.000117955952232983,0.000212073951196306,5.07346578263415e-05,7.78511709836697e-05,1.35922523638051,TRUE,TRUE,FALSE,TRUE,irHepatitis,
MHC-I,Macrophage 2,Hepatocyte 3,4.32179966295618e-06,8.12037950334536e-06,1.90318141784692e-05,1.299271019942e-05,all4,2,2,2,2,6.22108958315077e-06,1.60122621889446e-05,4.32179966295618e-06,8.12037950334536e-06,1.299271019942e-05,1.90318141784692e-05,-1.35734435908438,TRUE,FALSE,TRUE,TRUE,AIH,
MHC-I,Macrophage 1,CD4+ T cell,0.000124835183052905,6.83583183709834e-05,4.14943042169129e-05,3.38736817052556e-05,all4,2,2,2,2,9.65967507119441e-05,3.76839929610842e-05,6.83583183709834e-05,0.000124835183052905,3.38736817052556e-05,4.14943042169129e-05,1.35693243261065,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL15-CCR1,Cholangiocyte,Vascular endothelial cell,8.13019752383643e-06,3.75211907634319e-06,1.10119796180172e-06,3.48206223297922e-06,all4,2,2,2,2,5.94115830008981e-06,2.29163009739047e-06,3.75211907634319e-06,8.13019752383643e-06,1.10119796180172e-06,3.48206223297922e-06,1.35654633599106,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-CD44,Stellate cell,IgG+ plasmablast / plasma cell,3.81142678884991e-05,9.41769751242122e-05,2.80891840950885e-05,2.35199169324103e-05,all4,2,2,2,2,6.61456215063557e-05,2.58045505137494e-05,3.81142678884991e-05,9.41769751242122e-05,2.35199169324103e-05,2.80891840950885e-05,1.35642843049599,TRUE,TRUE,FALSE,TRUE,irHepatitis,
MHC-I,IgG+ plasmablast / plasma cell,Sinusoidal endothelial cell,1.0993414607039e-05,3.44963788396151e-06,2.52057386006975e-05,1.18944483797399e-05,all4,2,2,2,2,7.22152624550027e-06,1.85500934902187e-05,3.44963788396151e-06,1.0993414607039e-05,1.18944483797399e-05,2.52057386006975e-05,-1.35537378792144,TRUE,FALSE,TRUE,TRUE,AIH,
FN1-SDC1,Stellate cell,Hepatocyte 1,0.000100886277332401,0.000123770474074503,3.54638655499039e-05,5.24767238456123e-05,all4,2,2,2,2,0.000112328375703452,4.39702946977581e-05,0.000100886277332401,0.000123770474074503,3.54638655499039e-05,5.24767238456123e-05,1.35218873265909,TRUE,TRUE,FALSE,TRUE,irHepatitis,
VEGFA-FLT1,CD8+ T cell 1,Stellate cell,8.75356728339235e-06,1.03838128192274e-05,4.05700319075554e-06,3.38350305359767e-06,all4,2,2,2,2,9.56869005130986e-06,3.7202531221766e-06,8.75356728339235e-06,1.03838128192274e-05,3.38350305359767e-06,4.05700319075554e-06,1.35193792440416,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-SDC1,Hepatocyte 2,Macrophage 2,5.92679917613571e-05,6.09784558636207e-05,1.59020417051799e-05,3.11621175600758e-05,all4,2,2,2,2,6.01232238124889e-05,2.35320796326278e-05,5.92679917613571e-05,6.09784558636207e-05,1.59020417051799e-05,3.11621175600758e-05,1.35155198139841,TRUE,TRUE,FALSE,TRUE,irHepatitis,
VEGFA-FLT1,CD8+ T cell 3,Macrophage 2,8.79809411287154e-06,8.96223672998884e-06,3.34566828929488e-06,3.57393990763086e-06,all4,2,2,2,2,8.88016542143019e-06,3.45980409846287e-06,8.79809411287154e-06,8.96223672998884e-06,3.34566828929488e-06,3.57393990763086e-06,1.34811020497586,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CSF1-CSF1R,Stellate cell,IgM+ B cell,9.05885074361465e-05,5.94078203020926e-05,2.84946379056127e-05,3.04546611891122e-05,all4,2,2,2,2,7.49981638691195e-05,2.94746495473624e-05,5.94078203020926e-05,9.05885074361465e-05,2.84946379056127e-05,3.04546611891122e-05,1.34599346788321,TRUE,TRUE,FALSE,TRUE,irHepatitis,
IL15-IL15RA_IL2RB_IL2RG,Hepatocyte 2,Macrophage 2,0,1.49483528514865e-08,2.23389560970383e-08,1.59705691114023e-07,all4,2,2,2,2,7.47417642574326e-09,9.10223236055307e-08,0,1.49483528514865e-08,2.23389560970383e-08,1.59705691114023e-07,-1.345435160963,TRUE,FALSE,TRUE,TRUE,AIH,
HLA-B-CD8A,CD4+ T cell,Hepatocyte 2,3.60370596476278e-06,1.957968723174e-06,9.41867375395681e-06,4.85360349300845e-06,all4,2,2,2,2,2.78083734396839e-06,7.13613862348263e-06,1.957968723174e-06,3.60370596476278e-06,4.85360349300845e-06,9.41867375395681e-06,-1.3449955697432,TRUE,FALSE,TRUE,TRUE,AIH,
CCL14-CCR1,IgG+ plasmablast / plasma cell,Macrophage 1,4.22631875285642e-05,1.20249587728343e-05,1.1159840343702e-05,1.01574746507366e-05,all4,2,2,2,2,2.71440731506993e-05,1.06586574972193e-05,1.20249587728343e-05,4.22631875285642e-05,1.01574746507366e-05,1.1159840343702e-05,1.34478091044747,TRUE,TRUE,FALSE,TRUE,irHepatitis,
VEGFA-FLT1,IgM+ B cell,Vascular endothelial cell,0.000112148491293122,0.000130912066295881,5.19632131799219e-05,4.36894809791239e-05,all4,2,2,2,2,0.000121530278794501,4.78263470795229e-05,0.000112148491293122,0.000130912066295881,4.36894809791239e-05,5.19632131799219e-05,1.34458379724496,TRUE,TRUE,FALSE,TRUE,irHepatitis,
CCL14-CCR1,CD4+ T cell,IgM+ B cell,7.15463586954618e-05,2.8469265013785e-05,1.15481934831289e-05,2.78427313823227e-05,all4,2,2,2,2,5.00078118546234e-05,1.96954624327258e-05,2.8469265013785e-05,7.15463586954618e-05,1.15481934831289e-05,2.78427313823227e-05,1.34221831393528,TRUE,TRUE,FALSE,TRUE,irHepatitis,
FN1-SDC1,Macrophage 1,CD8+ T cell 1,2.07149293131812e-05,2.96180500428469e-05,7.56192065887275e-06,1.22417050199516e-05,all4,2,2,2,2,2.5166489678014e-05,9.90181283941216e-06,2.07149293131812e-05,2.96180500428469e-05,7.56192065887275e-06,1.22417050199516e-05,1.34162232356925,TRUE,TRUE,FALSE,TRUE,irHepatitis,
