sample,x0,y0,n_hep,n_cd4,n_chol,score
18321_a,1448.78463745117,-2474.14233398438,106,140,34,121.819538662729
18321_a,1448.78463745117,-2424.14233398438,91,187,39,130.449223838243
18321_a,1448.78463745117,-2374.14233398438,63,228,62,119.849906132629
18321_a,1448.78463745117,-2324.14233398438,37,214,71,88.9831444712986
18321_a,1448.78463745117,-2224.14233398438,36,127,57,67.6165660175079
18321_a,1448.78463745117,-2174.14233398438,38,76,51,53.7401153701776
18321_a,1448.78463745117,-2124.14233398438,37,30,28,33.3166624979154
18321_a,1448.78463745117,-2074.14233398438,35,11,16,19.6214168703486
18321_a,1498.78463745117,-2674.14233398438,97,8,11,27.8567765543682
18321_a,1498.78463745117,-2624.14233398438,125,10,11,35.3553390593274
18321_a,1498.78463745117,-2574.14233398438,143,22,13,56.0892146495206
18321_a,1498.78463745117,-2524.14233398438,144,41,27,76.8374908491942
18321_a,1498.78463745117,-2474.14233398438,145,72,30,102.176318195558
18321_a,1498.78463745117,-2424.14233398438,125,94,35,108.397416943394
18321_a,1498.78463745117,-2374.14233398438,87,126,62,104.699570199691
18321_a,1498.78463745117,-2324.14233398438,61,133,67,90.0721932674008
