sample,x0,y0,n_hep,n_cd4,n_chol,score
56784_c,16900.40965271,-8380.37451171875,95,16,7,38.9871773792359
56784_c,16950.40965271,-9280.37451171875,41,118,22,69.5557330491168
56784_c,16950.40965271,-9230.37451171875,66,117,22,87.8749110952609
56784_c,16950.40965271,-9180.37451171875,80,71,22,75.3657747256671
56784_c,16950.40965271,-9130.37451171875,95,30,11,53.3853912601566
56784_c,16950.40965271,-9080.37451171875,114,15,8,41.3521462562707
56784_c,16950.40965271,-9030.37451171875,125,13,1,40.3112887414927
56784_c,16950.40965271,-8980.37451171875,142,10,1,37.6828873628336
56784_c,16950.40965271,-8930.37451171875,170,10,1,41.2310562561766
56784_c,16950.40965271,-8680.37451171875,196,5,0,31.3049516849971
56784_c,16950.40965271,-8630.37451171875,199,5,2,31.543620591175
56784_c,16950.40965271,-8580.37451171875,209,14,6,54.0925133451941
56784_c,16950.40965271,-8530.37451171875,192,17,9,57.1314274283428
56784_c,16950.40965271,-8480.37451171875,170,17,9,53.7587202228625
56784_c,16950.40965271,-8430.37451171875,126,14,9,42
56784_c,16950.40965271,-8380.37451171875,81,14,7,33.6749164809655
56784_c,17000.40965271,-9280.37451171875,32,129,18,64.249513616836
56784_c,17000.40965271,-9230.37451171875,57,124,19,84.0713982279348
56784_c,17000.40965271,-9180.37451171875,81,77,19,78.9746794865291
56784_c,17000.40965271,-9130.37451171875,99,31,11,55.3985559378582
56784_c,17000.40965271,-9080.37451171875,118,14,9,40.6448028658032
56784_c,17000.40965271,-9030.37451171875,130,12,3,39.496835316263
56784_c,17000.40965271,-8980.37451171875,153,10,2,39.1152144312159
56784_c,17000.40965271,-8930.37451171875,182,10,2,42.6614580154031
56784_c,17000.40965271,-8680.37451171875,197,6,0,34.3802268753422
56784_c,17000.40965271,-8630.37451171875,191,6,0,33.8526217596215
56784_c,17000.40965271,-8580.37451171875,215,10,0,46.3680924774785
56784_c,17000.40965271,-8530.37451171875,190,13,3,49.6990945591567
56784_c,17000.40965271,-8480.37451171875,162,13,3,45.8911756223351
56784_c,17000.40965271,-8430.37451171875,122,8,3,31.2409987036266
56784_c,17000.40965271,-8380.37451171875,80,8,3,25.298221281347
56784_c,17050.40965271,-9230.37451171875,54,119,24,80.1623352953243
56784_c,17050.40965271,-9180.37451171875,73,74,22,73.4982993000519
56784_c,17050.40965271,-9130.37451171875,92,27,14,49.8397431775085
56784_c,17050.40965271,-9080.37451171875,111,11,13,34.9428104193123
56784_c,17050.40965271,-9030.37451171875,133,10,4,36.4691650576209
56784_c,17050.40965271,-8980.37451171875,150,10,4,38.7298334620742
56784_c,17050.40965271,-8930.37451171875,184,8,4,38.3666521865018
56784_c,17050.40965271,-8780.37451171875,216,6,2,36
56784_c,17050.40965271,-8730.37451171875,205,10,0,45.2769256906871
56784_c,17050.40965271,-8680.37451171875,176,14,1,49.6386945839634
56784_c,17050.40965271,-8630.37451171875,177,14,1,49.7795138586146
56784_c,17050.40965271,-8580.37451171875,200,15,1,54.7722557505166
56784_c,17050.40965271,-8530.37451171875,177,13,4,47.9687398208458
56784_c,17050.40965271,-8480.37451171875,147,8,4,34.2928563989645
56784_c,17100.40965271,-9280.37451171875,30,116,30,58.9915248150105
56784_c,17100.40965271,-9230.37451171875,52,107,36,74.5922247958861
56784_c,17100.40965271,-9180.37451171875,70,62,33,65.8786763680024
56784_c,17100.40965271,-9130.37451171875,88,23,28,44.988887516808
56784_c,17100.40965271,-9080.37451171875,111,10,26,33.3166624979154
56784_c,17100.40965271,-9030.37451171875,136,8,22,32.9848450049413
56784_c,17100.40965271,-8980.37451171875,154,9,19,37.2290209379726
56784_c,17100.40965271,-8930.37451171875,183,8,18,38.262252939418
56784_c,17100.40965271,-8830.37451171875,207,6,17,35.2420203734122
56784_c,17100.40965271,-8780.37451171875,201,12,9,49.1121166312347
56784_c,17100.40965271,-8730.37451171875,183,17,4,55.7763390695374
56784_c,17100.40965271,-8680.37451171875,150,20,6,54.7722557505166
56784_c,17100.40965271,-8630.37451171875,146,20,6,54.0370243444252
56784_c,17100.40965271,-8580.37451171875,166,17,5,53.1224999411737
56784_c,17100.40965271,-8530.37451171875,147,13,2,43.7149859887888
56784_c,17100.40965271,-8480.37451171875,122,7,2,29.2232783924049
56784_c,17150.40965271,-9430.37451171875,31,39,14,34.7706773014274
56784_c,17150.40965271,-9380.37451171875,38,72,16,52.3067873224881
56784_c,17150.40965271,-9330.37451171875,41,84,28,58.6856030044848
56784_c,17150.40965271,-9280.37451171875,59,85,47,70.8166647054209
56784_c,17150.40965271,-9230.37451171875,74,76,53,74.9933330370107
56784_c,17150.40965271,-9180.37451171875,79,51,59,63.4744042902334
56784_c,17150.40965271,-9130.37451171875,89,21,62,43.2319326424346
56784_c,17150.40965271,-9080.37451171875,109,11,58,34.6265793863616
56784_c,17150.40965271,-9030.37451171875,120,13,57,39.496835316263
56784_c,17150.40965271,-8980.37451171875,129,14,50,42.4970587217516
56784_c,17150.40965271,-8930.37451171875,157,10,38,39.6232255123179
56784_c,17150.40965271,-8880.37451171875,185,9,33,40.8044115262063
56784_c,17150.40965271,-8830.37451171875,182,17,29,55.6237359406935
56784_c,17150.40965271,-8780.37451171875,175,28,19,70
56784_c,17150.40965271,-8730.37451171875,161,43,12,83.2045671823368
56784_c,17150.40965271,-8680.37451171875,123,47,14,76.0328876210815
56784_c,17150.40965271,-8630.37451171875,111,50,16,74.4983221287567
56784_c,17150.40965271,-8580.37451171875,132,41,12,73.5662966309981
56784_c,17150.40965271,-8530.37451171875,117,29,4,58.2494635168428
56784_c,17150.40965271,-8480.37451171875,100,13,4,36.0555127546399
56784_c,17150.40965271,-8430.37451171875,81,8,2,25.4558441227157
56784_c,17200.40965271,-9430.37451171875,43,12,14,22.7156333832011
56784_c,17200.40965271,-9380.37451171875,56,32,21,42.3320209770335
56784_c,17200.40965271,-9330.37451171875,64,42,32,51.8459255872629
56784_c,17200.40965271,-9280.37451171875,84,44,50,60.7947366142827
56784_c,17200.40965271,-9230.37451171875,93,42,59,62.497999967999
56784_c,17200.40965271,-9180.37451171875,83,45,65,61.1146463623901
56784_c,17200.40965271,-9130.37451171875,82,32,63,51.2249938994628
56784_c,17200.40965271,-9080.37451171875,95,26,59,49.6990945591567
56784_c,17200.40965271,-9030.37451171875,95,27,59,50.6458290484024
56784_c,17200.40965271,-8980.37451171875,104,24,49,49.9599839871872
56784_c,17200.40965271,-8930.37451171875,131,16,38,45.7820925690384
56784_c,17200.40965271,-8880.37451171875,166,11,33,42.731721238443
56784_c,17200.40965271,-8830.37451171875,165,18,30,54.4977063737549
56784_c,17200.40965271,-8780.37451171875,161,30,21,69.4982014155762
56784_c,17200.40965271,-8730.37451171875,142,47,18,81.6945530620004
56784_c,17200.40965271,-8680.37451171875,103,54,19,74.5788173679363
56784_c,17200.40965271,-8630.37451171875,85,60,21,71.4142842854285
56784_c,17200.40965271,-8580.37451171875,101,50,18,71.0633520177595
56784_c,17200.40965271,-8530.37451171875,94,38,9,59.7662111899357
56784_c,17200.40965271,-8480.37451171875,86,20,5,41.4728827066554
56784_c,17200.40965271,-8430.37451171875,74,12,3,29.7993288515027
56784_c,17250.40965271,-9430.37451171875,52,7,13,19.0787840283389
56784_c,17250.40965271,-9380.37451171875,71,21,26,38.6134691526156
56784_c,17250.40965271,-9330.37451171875,83,28,38,48.2078831727758
56784_c,17250.40965271,-9280.37451171875,105,31,51,57.0526073023837
56784_c,17250.40965271,-9230.37451171875,114,34,60,62.2575296650935
56784_c,17250.40965271,-9180.37451171875,92,41,66,61.4166101311364
56784_c,17250.40965271,-9130.37451171875,88,34,58,54.6991773247094
56784_c,17250.40965271,-9080.37451171875,99,30,53,54.4977063737549
56784_c,17250.40965271,-9030.37451171875,98,30,60,54.2217668469038
56784_c,17250.40965271,-8980.37451171875,96,27,51,50.9116882454314
56784_c,17250.40965271,-8930.37451171875,123,17,40,45.7274534606947
56784_c,17250.40965271,-8880.37451171875,152,12,35,42.7083130081252
56784_c,17250.40965271,-8830.37451171875,154,20,32,55.4977477020464
56784_c,17250.40965271,-8780.37451171875,147,33,21,69.6491205974634
56784_c,17250.40965271,-8730.37451171875,141,48,18,82.2678552048125
56784_c,17250.40965271,-8680.37451171875,107,54,24,76.0131567559196
56784_c,17250.40965271,-8630.37451171875,86,62,27,73.0205450541147
56784_c,17250.40965271,-8580.37451171875,89,52,26,68.0294054067798
56784_c,17250.40965271,-8530.37451171875,84,38,18,56.4977875673021
56784_c,17250.40965271,-8480.37451171875,73,20,14,38.2099463490856
56784_c,17250.40965271,-8430.37451171875,60,13,7,27.9284800875379
56784_c,17300.40965271,-9430.37451171875,53,6,11,17.832554500127
56784_c,17300.40965271,-9380.37451171875,83,15,24,35.2845575287547
56784_c,17300.40965271,-9330.37451171875,98,21,36,45.365184888855
56784_c,17300.40965271,-9280.37451171875,127,23,46,54.0462764674867
56784_c,17300.40965271,-9230.37451171875,127,27,56,58.5576638878294
56784_c,17300.40965271,-9180.37451171875,104,32,64,57.6888204074238
56784_c,17300.40965271,-9130.37451171875,90,30,56,51.9615242270663
56784_c,17300.40965271,-9080.37451171875,96,30,51,53.665631459995
56784_c,17300.40965271,-9030.37451171875,93,31,60,53.6935750346352
56784_c,17300.40965271,-8980.37451171875,103,28,49,53.7028863283902
56784_c,17300.40965271,-8930.37451171875,131,23,38,54.8908006864538
56784_c,17300.40965271,-8880.37451171875,157,18,33,53.1601354400081
56784_c,17300.40965271,-8830.37451171875,161,24,30,62.1610810716802
56784_c,17300.40965271,-8780.37451171875,154,33,20,71.2881476824865
56784_c,17300.40965271,-8730.37451171875,148,43,18,79.7746827007165
56784_c,17300.40965271,-8680.37451171875,120,47,23,75.0999334220744
56784_c,17300.40965271,-8630.37451171875,101,55,26,74.5318723768563
56784_c,17300.40965271,-8580.37451171875,106,46,25,69.8283610003844
56784_c,17300.40965271,-8530.37451171875,100,36,17,60
56784_c,17300.40965271,-8480.37451171875,85,23,13,44.2153819388683
56784_c,17300.40965271,-8430.37451171875,66,15,7,31.4642654451046
56784_c,17300.40965271,-8380.37451171875,43,5,4,14.6628782986152
56784_c,17350.40965271,-9380.37451171875,100,8,21,28.2842712474619
56784_c,17350.40965271,-9330.37451171875,119,14,36,40.8166632639171
56784_c,17350.40965271,-9280.37451171875,152,16,41,49.3153120237518
56784_c,17350.40965271,-9230.37451171875,151,22,47,57.6367938039583
56784_c,17350.40965271,-9180.37451171875,122,32,57,62.4819974072532
56784_c,17350.40965271,-9130.37451171875,99,35,49,58.8642506110458
56784_c,17350.40965271,-9080.37451171875,99,35,40,58.8642506110458
56784_c,17350.40965271,-9030.37451171875,95,36,44,58.4807660688538
56784_c,17350.40965271,-8980.37451171875,113,32,36,60.1331855134916
56784_c,17350.40965271,-8930.37451171875,139,25,25,58.949130612758
56784_c,17350.40965271,-8880.37451171875,164,18,20,54.3323108288245
56784_c,17350.40965271,-8830.37451171875,176,20,17,59.3295878967653
56784_c,17350.40965271,-8780.37451171875,177,28,14,70.3988636271922
56784_c,17350.40965271,-8730.37451171875,172,37,14,79.7746827007165
56784_c,17350.40965271,-8680.37451171875,146,42,18,78.3070878018076
56784_c,17350.40965271,-8630.37451171875,136,49,21,81.6333265278342
56784_c,17350.40965271,-8580.37451171875,141,43,21,77.8652682522831
56784_c,17350.40965271,-8530.37451171875,131,33,16,65.749524713111
56784_c,17350.40965271,-8480.37451171875,110,21,12,48.0624593627917
56784_c,17350.40965271,-8430.37451171875,91,13,7,34.3947670438397
56784_c,17400.40965271,-9380.37451171875,103,7,12,26.8514431641951
56784_c,17400.40965271,-9330.37451171875,120,15,19,42.4264068711929
56784_c,17400.40965271,-9280.37451171875,149,20,20,54.5893762558247
56784_c,17400.40965271,-9230.37451171875,150,27,26,63.6396103067893
56784_c,17400.40965271,-9180.37451171875,132,35,27,67.9705818718657
56784_c,17400.40965271,-9130.37451171875,111,38,15,64.9461315245181
56784_c,17400.40965271,-9080.37451171875,116,36,8,64.621977685614
56784_c,17400.40965271,-9030.37451171875,122,31,9,61.4979674460872
56784_c,17400.40965271,-8980.37451171875,140,27,5,61.4817045957576
56784_c,17400.40965271,-8930.37451171875,159,21,5,57.7840808527747
56784_c,17400.40965271,-8880.37451171875,175,13,5,47.6969600708473
56784_c,17400.40965271,-8830.37451171875,190,9,5,41.3521462562707
56784_c,17400.40965271,-8780.37451171875,189,11,4,45.596052460712
56784_c,17400.40965271,-8730.37451171875,186,10,6,43.1277173056956
56784_c,17400.40965271,-8680.37451171875,167,13,10,46.593991028887
56784_c,17400.40965271,-8630.37451171875,167,17,11,53.2822672190289
56784_c,17400.40965271,-8580.37451171875,173,17,14,54.230987451825
56784_c,17400.40965271,-8530.37451171875,170,16,14,52.1536192416212
56784_c,17400.40965271,-8480.37451171875,147,14,10,45.365184888855
56784_c,17400.40965271,-8430.37451171875,120,8,5,30.9838667696593
56784_c,17450.40965271,-9380.37451171875,99,7,9,26.3248931621764
56784_c,17450.40965271,-9330.37451171875,116,12,17,37.3095162123553
56784_c,17450.40965271,-9280.37451171875,145,16,18,48.1663783151692
56784_c,17450.40965271,-9230.37451171875,145,18,21,51.0881590977792
56784_c,17450.40965271,-9180.37451171875,136,23,21,55.9285258164383
56784_c,17450.40965271,-9130.37451171875,125,21,13,51.234753829798
56784_c,17450.40965271,-9080.37451171875,135,22,5,54.4977063737549
56784_c,17450.40965271,-9030.37451171875,147,19,6,52.8488410468953
56784_c,17450.40965271,-8980.37451171875,171,19,5,57
56784_c,17450.40965271,-8930.37451171875,185,17,4,56.0802995712398
56784_c,17450.40965271,-8880.37451171875,189,15,4,53.2447180478966
56784_c,17450.40965271,-8830.37451171875,201,10,4,44.8330235429198
56784_c,17450.40965271,-8780.37451171875,197,10,2,44.3846820423443
56784_c,17450.40965271,-8730.37451171875,190,7,0,36.4691650576209
56784_c,17450.40965271,-8680.37451171875,182,6,5,33.0454232837166
56784_c,17450.40965271,-8630.37451171875,199,7,6,37.322915213043
56784_c,17450.40965271,-8580.37451171875,206,8,8,40.5955662603689
56784_c,17450.40965271,-8530.37451171875,203,7,9,37.6961536499415
56784_c,17450.40965271,-8480.37451171875,178,7,9,35.2987251894456
56784_c,17500.40965271,-9380.37451171875,100,8,5,28.2842712474619
56784_c,17500.40965271,-9330.37451171875,123,13,12,39.9874980462644
56784_c,17500.40965271,-9280.37451171875,152,16,13,49.3153120237518
56784_c,17500.40965271,-9230.37451171875,147,16,15,48.4974226119286
56784_c,17500.40965271,-9180.37451171875,138,19,14,51.2054684579684
56784_c,17500.40965271,-9130.37451171875,129,17,11,46.8294778958724
56784_c,17500.40965271,-9080.37451171875,130,21,4,52.2494019104525
56784_c,17500.40965271,-9030.37451171875,140,19,3,51.5751878329105
56784_c,17500.40965271,-8980.37451171875,170,19,2,56.8330889535313
56784_c,17500.40965271,-8930.37451171875,184,20,1,60.6630035524124
56784_c,17500.40965271,-8880.37451171875,183,17,1,55.7763390695374
56784_c,17500.40965271,-8830.37451171875,196,9,1,42
56784_c,17500.40965271,-8780.37451171875,200,9,1,42.4264068711929
56784_c,17500.40965271,-8730.37451171875,187,8,0,38.6781592116274
56784_c,17550.40965271,-9380.37451171875,90,10,5,30
56784_c,17550.40965271,-9330.37451171875,116,15,12,41.7133072292284
56784_c,17550.40965271,-9280.37451171875,142,18,12,50.5568986390582
56784_c,17550.40965271,-9230.37451171875,138,20,13,52.5357021462548
56784_c,17550.40965271,-9180.37451171875,131,22,12,53.6842621258782
56784_c,17550.40965271,-9130.37451171875,124,20,9,49.7995983919549
56784_c,17550.40965271,-9080.37451171875,121,22,2,51.5945733580577
56784_c,17550.40965271,-9030.37451171875,131,20,2,51.1859355682789
56784_c,17550.40965271,-8980.37451171875,153,18,2,52.4785670536077
56784_c,17550.40965271,-8930.37451171875,169,16,1,52
56784_c,17550.40965271,-8880.37451171875,174,12,1,45.6946386351835
56784_c,17550.40965271,-8830.37451171875,190,5,1,30.8220700148449
56784_c,17550.40965271,-8780.37451171875,194,5,1,31.1448230047949
56784_c,17600.40965271,-9380.37451171875,69,12,5,28.7749891398763
56784_c,17600.40965271,-9330.37451171875,98,15,6,38.3405790253616
56784_c,17600.40965271,-9280.37451171875,124,18,6,47.2440472440709
56784_c,17600.40965271,-9230.37451171875,127,18,6,47.8121323515277
56784_c,17600.40965271,-9180.37451171875,126,21,4,51.4392845984467
56784_c,17600.40965271,-9130.37451171875,125,17,1,46.0977222864644
56784_c,17600.40965271,-9080.37451171875,122,22,0,51.8073353879545
56784_c,17600.40965271,-9030.37451171875,127,20,0,50.3984126734166
56784_c,17600.40965271,-8980.37451171875,144,19,0,52.3067873224881
56784_c,17600.40965271,-8930.37451171875,167,16,0,51.6913919332804
56784_c,17600.40965271,-8880.37451171875,173,12,0,45.5631429995781
56784_c,17650.40965271,-9430.37451171875,34,8,3,16.4924225024706
56784_c,17650.40965271,-9380.37451171875,52,14,6,26.9814751264641
56784_c,17650.40965271,-9330.37451171875,87,15,8,36.1247837363769
56784_c,17650.40965271,-9280.37451171875,109,17,8,43.0464865000618
56784_c,17650.40965271,-9230.37451171875,120,17,8,45.1663591625449
56784_c,17650.40965271,-9180.37451171875,122,15,5,42.7784992724149
56784_c,17650.40965271,-9130.37451171875,128,15,2,43.8178046004133
56784_c,17650.40965271,-9080.37451171875,119,22,0,51.1663952218641
56784_c,17650.40965271,-9030.37451171875,130,21,0,52.2494019104525
56784_c,17650.40965271,-8980.37451171875,148,20,0,54.4058820349418
56784_c,17650.40965271,-8930.37451171875,170,19,0,56.8330889535313
56784_c,17650.40965271,-8880.37451171875,176,13,0,47.8330429724056
56784_c,17650.40965271,-8830.37451171875,189,5,0,30.7408522978788
56784_c,17650.40965271,-8780.37451171875,196,5,0,31.3049516849971
56784_c,17700.40965271,-9380.37451171875,49,15,4,27.1108834234519
56784_c,17700.40965271,-9330.37451171875,86,16,5,37.0944739819828
56784_c,17700.40965271,-9280.37451171875,108,18,5,44.0908153700972
56784_c,17700.40965271,-9230.37451171875,134,19,5,50.4579032461715
56784_c,17700.40965271,-9180.37451171875,137,15,3,45.3321078265726
56784_c,17700.40965271,-9130.37451171875,138,17,1,48.4355241532493
56784_c,17700.40965271,-9080.37451171875,124,22,0,52.2302594288024
56784_c,17700.40965271,-9030.37451171875,142,20,0,53.2916503778969
56784_c,17700.40965271,-8980.37451171875,146,17,0,49.8196748283246
56784_c,17700.40965271,-8930.37451171875,166,16,0,51.5363949069005
56784_c,17700.40965271,-8880.37451171875,173,10,0,41.5932686861709
56784_c,17700.40965271,-8780.37451171875,188,5,0,30.6594194335118
56784_c,17750.40965271,-9380.37451171875,53,12,5,25.219040425837
56784_c,17750.40965271,-9330.37451171875,88,13,6,33.8230690505755
56784_c,17750.40965271,-9280.37451171875,111,15,6,40.8044115262063
56784_c,17750.40965271,-9230.37451171875,136,17,3,48.0832611206852
56784_c,17750.40965271,-9180.37451171875,142,13,2,42.9651021178817
56784_c,17750.40965271,-9130.37451171875,138,17,1,48.4355241532493
56784_c,17750.40965271,-9080.37451171875,135,19,0,50.6458290484024
56784_c,17750.40965271,-9030.37451171875,160,17,0,52.1536192416212
56784_c,17750.40965271,-8980.37451171875,158,14,0,47.0319040652194
56784_c,17750.40965271,-8930.37451171875,173,12,0,45.5631429995781
56784_c,17750.40965271,-8880.37451171875,181,9,0,40.3608721412211
56784_c,17750.40965271,-8830.37451171875,189,7,0,36.3730669589464
56784_c,17750.40965271,-8780.37451171875,172,9,0,39.344631145812
56784_c,17750.40965271,-8730.37451171875,169,6,0,31.8433666561813
56784_c,17750.40965271,-8680.37451171875,178,7,0,35.2987251894456
56784_c,17750.40965271,-8630.37451171875,200,5,0,31.6227766016838
56784_c,17750.40965271,-8480.37451171875,199,7,19,37.322915213043
56784_c,17750.40965271,-8430.37451171875,157,6,19,30.6920185064456
56784_c,17750.40965271,-8380.37451171875,105,5,19,22.9128784747792
56784_c,17800.40965271,-9430.37451171875,37,9,4,18.2482875908947
56784_c,17800.40965271,-9380.37451171875,69,10,5,26.2678510731274
56784_c,17800.40965271,-9330.37451171875,102,12,6,34.9857113690718
56784_c,17800.40965271,-9280.37451171875,132,14,6,42.9883705204094
56784_c,17800.40965271,-9230.37451171875,153,14,3,46.2817458616245
56784_c,17800.40965271,-9180.37451171875,158,11,2,41.6893271713517
56784_c,17800.40965271,-9130.37451171875,159,15,1,48.8364617882991
56784_c,17800.40965271,-9080.37451171875,163,15,0,49.4469412603045
56784_c,17800.40965271,-9030.37451171875,179,13,0,48.2389883807694
56784_c,17800.40965271,-8980.37451171875,180,11,0,44.497190922574
56784_c,17800.40965271,-8930.37451171875,183,9,0,40.5832477754061
56784_c,17800.40965271,-8880.37451171875,183,7,0,35.7910603363466
56784_c,17800.40965271,-8830.37451171875,184,6,0,33.2264954516723
56784_c,17800.40965271,-8780.37451171875,171,8,0,36.9864840178139
56784_c,17800.40965271,-8730.37451171875,172,7,0,34.6987031457949
56784_c,17800.40965271,-8680.37451171875,182,8,0,38.1575680566778
56784_c,17800.40965271,-8630.37451171875,205,6,0,35.0713558335004
56784_c,17800.40965271,-8580.37451171875,218,5,0,33.0151480384384
56784_c,17800.40965271,-8530.37451171875,224,6,6,36.6606055596467
56784_c,17800.40965271,-8480.37451171875,196,11,20,46.4327470649756
56784_c,17800.40965271,-8430.37451171875,158,10,20,39.7492138287036
56784_c,17800.40965271,-8380.37451171875,102,9,20,30.2985148150862
56784_c,17850.40965271,-9430.37451171875,52,9,4,21.6333076527839
56784_c,17850.40965271,-9380.37451171875,83,9,5,27.3313007374329
56784_c,17850.40965271,-9330.37451171875,113,10,6,33.6154726279432
56784_c,17850.40965271,-9280.37451171875,141,12,6,41.1339276024063
56784_c,17850.40965271,-9230.37451171875,150,12,3,42.4264068711929
56784_c,17850.40965271,-9180.37451171875,156,7,2,33.0454232837166
56784_c,17850.40965271,-9130.37451171875,164,10,1,40.4969134626332
56784_c,17850.40965271,-9080.37451171875,173,11,0,43.6233882223745
56784_c,17850.40965271,-9030.37451171875,195,9,0,41.8927201313068
56784_c,17850.40965271,-8980.37451171875,198,7,1,37.2290209379726
56784_c,17850.40965271,-8930.37451171875,193,7,1,36.7559518989782
56784_c,17850.40965271,-8880.37451171875,183,7,1,35.7910603363466
56784_c,17850.40965271,-8830.37451171875,178,6,1,32.6802692767364
56784_c,17850.40965271,-8780.37451171875,163,8,1,36.1109401705356
56784_c,17850.40965271,-8730.37451171875,172,7,0,34.6987031457949
56784_c,17850.40965271,-8680.37451171875,185,8,0,38.4707681233427
56784_c,17850.40965271,-8630.37451171875,206,5,0,32.0936130717624
56784_c,17850.40965271,-8530.37451171875,227,5,9,33.689761055846
56784_c,17850.40965271,-8480.37451171875,187,10,27,43.2434966208793
56784_c,17850.40965271,-8430.37451171875,147,9,27,36.3730669589464
56784_c,17850.40965271,-8380.37451171875,97,9,27,29.5465734053883
56784_c,17900.40965271,-9330.37451171875,123,5,3,24.7991935352745
56784_c,17900.40965271,-9280.37451171875,152,6,3,30.199337741083
56784_c,17900.40965271,-9230.37451171875,150,6,0,30
56784_c,17900.40965271,-9180.37451171875,153,6,0,30.2985148150862
56784_c,17900.40965271,-9130.37451171875,158,8,1,35.5527776692624
56784_c,17900.40965271,-9080.37451171875,171,9,2,39.2300904918661
56784_c,17900.40965271,-9030.37451171875,190,9,7,41.3521462562707
56784_c,17900.40965271,-8980.37451171875,196,7,8,37.0405183549043
56784_c,17900.40965271,-8930.37451171875,191,7,8,36.5650105975644
56784_c,17900.40965271,-8880.37451171875,178,8,7,37.7359245282264
56784_c,17900.40965271,-8830.37451171875,165,7,6,33.9852909359329
56784_c,17900.40965271,-8780.37451171875,144,8,1,33.9411254969543
56784_c,17900.40965271,-8730.37451171875,150,8,0,34.6410161513776
56784_c,17900.40965271,-8680.37451171875,165,8,0,36.3318042491699
56784_c,17900.40965271,-8630.37451171875,192,5,0,30.9838667696593
56784_c,17900.40965271,-8530.37451171875,216,6,13,36
56784_c,17900.40965271,-8480.37451171875,174,12,29,45.6946386351835
56784_c,17900.40965271,-8430.37451171875,132,11,29,38.1051177665153
56784_c,17900.40965271,-8380.37451171875,81,11,29,29.8496231131986
56784_c,17950.40965271,-9280.37451171875,145,5,3,26.9258240356725
56784_c,17950.40965271,-9180.37451171875,141,6,0,29.086079144498
56784_c,17950.40965271,-9130.37451171875,145,6,7,29.4957624075053
56784_c,17950.40965271,-9080.37451171875,162,10,8,40.2492235949962
56784_c,17950.40965271,-9030.37451171875,176,10,14,41.9523539268061
56784_c,17950.40965271,-8980.37451171875,186,10,15,43.1277173056956
56784_c,17950.40965271,-8930.37451171875,181,9,15,40.3608721412211
56784_c,17950.40965271,-8880.37451171875,175,10,8,41.8330013267038
56784_c,17950.40965271,-8830.37451171875,161,6,7,31.0805405358401
56784_c,17950.40965271,-8780.37451171875,151,7,1,32.5115364140177
56784_c,17950.40965271,-8730.37451171875,156,7,0,33.0454232837166
56784_c,17950.40965271,-8680.37451171875,172,7,0,34.6987031457949
56784_c,17950.40965271,-8630.37451171875,188,5,0,30.6594194335118
56784_c,17950.40965271,-8530.37451171875,210,10,14,45.8257569495584
56784_c,17950.40965271,-8480.37451171875,172,15,22,50.7937003968012
56784_c,17950.40965271,-8430.37451171875,127,14,22,42.166337284616
56784_c,17950.40965271,-8380.37451171875,81,14,22,33.6749164809655
56784_c,18000.40965271,-9330.37451171875,113,5,0,23.7697286480094
56784_c,18000.40965271,-9280.37451171875,143,6,0,29.2916370317536
56784_c,18000.40965271,-9180.37451171875,145,6,0,29.4957624075053
56784_c,18000.40965271,-9130.37451171875,147,7,12,32.0780298646909
56784_c,18000.40965271,-9080.37451171875,154,20,14,55.4977477020464
56784_c,18000.40965271,-9030.37451171875,162,21,20,58.3266662856708
56784_c,18000.40965271,-8980.37451171875,175,21,21,60.6217782649107
56784_c,18000.40965271,-8930.37451171875,172,20,21,58.6515131944607
56784_c,18000.40965271,-8880.37451171875,173,18,9,55.8032257132148
56784_c,18000.40965271,-8530.37451171875,180,11,11,44.497190922574
56784_c,18000.40965271,-8480.37451171875,145,13,15,43.4165866921848
56784_c,18000.40965271,-8430.37451171875,107,12,15,35.8329457343378
56784_c,18000.40965271,-8380.37451171875,70,12,15,28.9827534923789
56784_c,18050.40965271,-9380.37451171875,80,5,0,20
56784_c,18050.40965271,-9330.37451171875,106,5,0,23.0217288664427
56784_c,18050.40965271,-9280.37451171875,131,7,0,30.2820078594534
56784_c,18050.40965271,-9180.37451171875,136,6,1,28.5657137141714
56784_c,18050.40965271,-9130.37451171875,133,9,15,34.5976877840124
56784_c,18050.40965271,-9080.37451171875,135,25,17,58.0947501931113
56784_c,18050.40965271,-9030.37451171875,144,25,23,60
56784_c,18050.40965271,-8980.37451171875,162,25,24,63.6396103067893
56784_c,18050.40965271,-8930.37451171875,162,24,23,62.3538290724796
56784_c,18050.40965271,-8880.37451171875,167,20,9,57.7927331071996
56784_c,18050.40965271,-8530.37451171875,166,12,10,44.6318272088428
56784_c,18050.40965271,-8480.37451171875,132,13,14,41.424630354416
56784_c,18050.40965271,-8430.37451171875,94,13,14,34.9571165858971
56784_c,18050.40965271,-8380.37451171875,58,13,14,27.459060435492
56784_c,18100.40965271,-9330.37451171875,110,6,0,25.6904651573303
56784_c,18100.40965271,-9280.37451171875,139,8,0,33.3466640010661
56784_c,18100.40965271,-9230.37451171875,138,6,0,28.7749891398763
56784_c,18100.40965271,-9180.37451171875,140,9,5,35.4964786985977
56784_c,18100.40965271,-9130.37451171875,126,14,20,42
56784_c,18100.40965271,-9080.37451171875,125,27,22,58.0947501931113
56784_c,18100.40965271,-9030.37451171875,129,28,28,60.0999168052669
56784_c,18100.40965271,-8980.37451171875,144,28,28,63.4980314655502
