sample,x0,y0,n_hep,n_cd4,hep_with_cd4_contact,contact_frac,score
54023_b,4443.95310974121,-9533.63305664062,89,9,16,0.179775280898876,16
54023_b,4443.95310974121,-9483.63305664063,112,7,14,0.125,14
54023_b,4443.95310974121,-9433.63305664063,140,6,23,0.164285714285714,23
54023_b,4443.95310974121,-9383.63305664063,143,8,33,0.230769230769231,33
54023_b,4443.95310974121,-9333.63305664063,148,11,31,0.209459459459459,31
54023_b,4443.95310974121,-9283.63305664062,142,10,31,0.21830985915493,31
54023_b,4443.95310974121,-9233.63305664063,125,10,31,0.248,31
54023_b,4443.95310974121,-9183.63305664063,91,8,19,0.208791208791209,19
54023_b,4443.95310974121,-9133.63305664062,62,5,8,0.129032258064516,8
54023_b,4493.95310974121,-9983.63305664063,30,11,3,0.1,3
54023_b,4493.95310974121,-9933.63305664063,48,16,4,0.0833333333333333,4
54023_b,4493.95310974121,-9883.63305664063,67,19,7,0.104477611940299,7
54023_b,4493.95310974121,-9833.63305664063,76,23,10,0.131578947368421,10
54023_b,4493.95310974121,-9783.63305664062,73,29,17,0.232876712328767,17
54023_b,4493.95310974121,-9733.63305664063,73,26,20,0.273972602739726,20
54023_b,4493.95310974121,-9683.63305664063,67,23,18,0.26865671641791,18
54023_b,4493.95310974121,-9633.63305664063,76,21,18,0.236842105263158,18
54023_b,4493.95310974121,-9583.63305664063,83,14,14,0.168674698795181,14
54023_b,4493.95310974121,-9533.63305664062,102,7,11,0.107843137254902,11
54023_b,4493.95310974121,-9483.63305664063,125,6,13,0.104,13
54023_b,4493.95310974121,-9433.63305664063,154,5,18,0.116883116883117,18
54023_b,4493.95310974121,-9383.63305664063,154,7,25,0.162337662337662,25
54023_b,4493.95310974121,-9333.63305664063,168,11,37,0.220238095238095,37
54023_b,4493.95310974121,-9283.63305664062,160,10,36,0.225,36
54023_b,4493.95310974121,-9233.63305664063,147,9,33,0.224489795918367,33
54023_b,4493.95310974121,-9183.63305664063,111,8,28,0.252252252252252,28
54023_b,4493.95310974121,-9133.63305664062,83,5,18,0.216867469879518,18
54023_b,4543.95310974121,-9983.63305664063,39,6,1,0.0256410256410256,1
54023_b,4543.95310974121,-9933.63305664063,61,8,2,0.0327868852459016,2
54023_b,4543.95310974121,-9883.63305664063,84,9,4,0.0476190476190476,4
54023_b,4543.95310974121,-9833.63305664063,96,10,8,0.0833333333333333,8
54023_b,4543.95310974121,-9783.63305664062,91,16,15,0.164835164835165,15
54023_b,4543.95310974121,-9733.63305664063,85,13,15,0.176470588235294,15
54023_b,4543.95310974121,-9683.63305664063,80,13,13,0.1625,13
54023_b,4543.95310974121,-9633.63305664063,81,12,11,0.135802469135802,11
54023_b,4543.95310974121,-9583.63305664063,87,11,11,0.126436781609195,11
54023_b,4543.95310974121,-9533.63305664062,102,6,10,0.0980392156862745,10
54023_b,4543.95310974121,-9483.63305664063,127,6,14,0.110236220472441,14
54023_b,4543.95310974121,-9433.63305664063,156,5,18,0.115384615384615,18
54023_b,4543.95310974121,-9383.63305664063,163,7,23,0.141104294478528,23
54023_b,4543.95310974121,-9333.63305664063,178,8,35,0.196629213483146,35
54023_b,4543.95310974121,-9283.63305664062,176,7,34,0.193181818181818,34
54023_b,4543.95310974121,-9233.63305664063,161,6,31,0.192546583850932,31
54023_b,4543.95310974121,-9183.63305664063,124,5,27,0.217741935483871,27
54023_b,4593.95310974121,-9983.63305664063,52,5,1,0.0192307692307692,1
54023_b,4593.95310974121,-9933.63305664063,80,6,1,0.0125,1
54023_b,4593.95310974121,-9883.63305664063,106,7,2,0.0188679245283019,2
54023_b,4593.95310974121,-9833.63305664063,120,8,6,0.05,6
54023_b,4593.95310974121,-9783.63305664062,110,12,12,0.109090909090909,12
54023_b,4593.95310974121,-9733.63305664063,99,10,13,0.131313131313131,13
54023_b,4593.95310974121,-9683.63305664063,94,9,13,0.138297872340426,13
54023_b,4593.95310974121,-9633.63305664063,95,8,11,0.115789473684211,11
54023_b,4593.95310974121,-9583.63305664063,106,7,12,0.113207547169811,12
54023_b,4593.95310974121,-9383.63305664063,175,5,13,0.0742857142857143,13
54023_b,4593.95310974121,-9333.63305664063,178,7,30,0.168539325842697,30
54023_b,4593.95310974121,-9283.63305664062,174,5,23,0.132183908045977,23
54023_b,4593.95310974121,-9233.63305664063,166,5,23,0.13855421686747,23
54023_b,4593.95310974121,-9183.63305664063,130,5,23,0.176923076923077,23
54023_b,4643.95310974121,-9833.63305664063,128,6,13,0.1015625,13
54023_b,4643.95310974121,-9783.63305664062,125,8,16,0.128,16
54023_b,4643.95310974121,-9733.63305664063,116,8,18,0.155172413793103,18
54023_b,4643.95310974121,-9683.63305664063,115,6,16,0.139130434782609,16
54023_b,4643.95310974121,-9633.63305664063,113,5,12,0.106194690265487,12
54023_b,4643.95310974121,-9333.63305664063,163,6,26,0.159509202453988,26
54023_b,4643.95310974121,-9283.63305664062,161,6,26,0.161490683229814,26
54023_b,4643.95310974121,-9233.63305664063,152,6,26,0.171052631578947,26
54023_b,4643.95310974121,-9183.63305664063,130,7,28,0.215384615384615,28
54023_b,4643.95310974121,-9133.63305664062,102,6,26,0.254901960784314,26
54023_b,4693.95310974121,-9833.63305664063,126,5,13,0.103174603174603,13
54023_b,4693.95310974121,-9783.63305664062,129,8,16,0.124031007751938,16
54023_b,4693.95310974121,-9733.63305664063,125,8,18,0.144,18
54023_b,4693.95310974121,-9683.63305664063,125,8,17,0.136,17
54023_b,4693.95310974121,-9633.63305664063,118,7,13,0.110169491525424,13
54023_b,4693.95310974121,-9583.63305664063,126,6,10,0.0793650793650794,10
54023_b,4693.95310974121,-9533.63305664062,137,5,15,0.109489051094891,15
54023_b,4693.95310974121,-9483.63305664063,147,5,18,0.122448979591837,18
54023_b,4693.95310974121,-9383.63305664063,155,7,16,0.103225806451613,16
54023_b,4693.95310974121,-9333.63305664063,148,10,29,0.195945945945946,29
54023_b,4693.95310974121,-9283.63305664062,142,9,25,0.176056338028169,25
54023_b,4693.95310974121,-9233.63305664063,133,11,27,0.203007518796992,27
54023_b,4693.95310974121,-9183.63305664063,124,12,31,0.25,31
54023_b,4693.95310974121,-9133.63305664062,108,9,27,0.25,27
54023_b,4693.95310974121,-9083.63305664063,82,5,14,0.170731707317073,14
54023_b,4743.95310974121,-9883.63305664063,86,5,14,0.162790697674419,14
54023_b,4743.95310974121,-9833.63305664063,114,7,23,0.201754385964912,23
54023_b,4743.95310974121,-9783.63305664062,123,9,24,0.195121951219512,24
54023_b,4743.95310974121,-9733.63305664063,128,9,21,0.1640625,21
54023_b,4743.95310974121,-9683.63305664063,131,8,18,0.137404580152672,18
54023_b,4743.95310974121,-9633.63305664063,128,9,17,0.1328125,17
54023_b,4743.95310974121,-9583.63305664063,129,10,14,0.108527131782946,14
54023_b,4743.95310974121,-9533.63305664062,133,16,27,0.203007518796992,27
54023_b,4743.95310974121,-9483.63305664063,136,15,26,0.191176470588235,26
54023_b,4743.95310974121,-9433.63305664063,130,16,25,0.192307692307692,25
54023_b,4743.95310974121,-9383.63305664063,124,17,15,0.120967741935484,15
54023_b,4743.95310974121,-9333.63305664063,112,17,21,0.1875,21
54023_b,4743.95310974121,-9283.63305664062,112,11,22,0.196428571428571,22
54023_b,4743.95310974121,-9233.63305664063,98,16,27,0.275510204081633,27
54023_b,4743.95310974121,-9183.63305664063,103,16,34,0.330097087378641,34
54023_b,4743.95310974121,-9133.63305664062,95,14,36,0.378947368421053,36
54023_b,4743.95310974121,-9083.63305664063,78,11,26,0.333333333333333,26
54023_b,4743.95310974121,-9033.63305664062,55,9,16,0.290909090909091,16
54023_b,4793.95310974121,-9883.63305664063,77,6,19,0.246753246753247,19
54023_b,4793.95310974121,-9833.63305664063,106,8,28,0.264150943396226,28
54023_b,4793.95310974121,-9783.63305664062,122,9,28,0.229508196721311,28
54023_b,4793.95310974121,-9733.63305664063,134,9,25,0.186567164179104,25
54023_b,4793.95310974121,-9683.63305664063,134,7,19,0.141791044776119,19
54023_b,4793.95310974121,-9633.63305664063,123,8,16,0.130081300813008,16
54023_b,4793.95310974121,-9583.63305664063,119,10,9,0.0756302521008403,9
54023_b,4793.95310974121,-9533.63305664062,114,19,22,0.192982456140351,22
54023_b,4793.95310974121,-9483.63305664063,107,19,21,0.196261682242991,21
54023_b,4793.95310974121,-9433.63305664063,97,20,20,0.206185567010309,20
54023_b,4793.95310974121,-9383.63305664063,89,22,15,0.168539325842697,15
54023_b,4793.95310974121,-9333.63305664063,81,21,19,0.234567901234568,19
54023_b,4793.95310974121,-9283.63305664062,89,13,21,0.235955056179775,21
54023_b,4793.95310974121,-9233.63305664063,93,17,26,0.279569892473118,26
54023_b,4793.95310974121,-9183.63305664063,109,18,37,0.339449541284404,37
54023_b,4793.95310974121,-9133.63305664062,110,15,37,0.336363636363636,37
54023_b,4793.95310974121,-9083.63305664063,95,13,31,0.326315789473684,31
54023_b,4793.95310974121,-9033.63305664062,73,11,21,0.287671232876712,21
54023_b,4793.95310974121,-8983.63305664063,48,6,13,0.270833333333333,13
54023_b,4843.95310974121,-9883.63305664063,60,5,17,0.283333333333333,17
54023_b,4843.95310974121,-9833.63305664063,89,6,24,0.269662921348315,24
54023_b,4843.95310974121,-9783.63305664062,110,7,24,0.218181818181818,24
54023_b,4843.95310974121,-9733.63305664063,130,11,24,0.184615384615385,24
54023_b,4843.95310974121,-9683.63305664063,132,9,18,0.136363636363636,18
54023_b,4843.95310974121,-9633.63305664063,118,11,19,0.161016949152542,19
54023_b,4843.95310974121,-9583.63305664063,106,15,15,0.141509433962264,15
54023_b,4843.95310974121,-9533.63305664062,97,23,26,0.268041237113402,26
54023_b,4843.95310974121,-9483.63305664063,84,20,23,0.273809523809524,23
54023_b,4843.95310974121,-9433.63305664063,68,23,22,0.323529411764706,22
54023_b,4843.95310974121,-9383.63305664063,56,24,15,0.267857142857143,15
54023_b,4843.95310974121,-9333.63305664063,55,22,19,0.345454545454545,19
54023_b,4843.95310974121,-9283.63305664062,67,16,22,0.328358208955224,22
54023_b,4843.95310974121,-9233.63305664063,74,19,24,0.324324324324324,24
54023_b,4843.95310974121,-9183.63305664063,97,18,35,0.360824742268041,35
54023_b,4843.95310974121,-9133.63305664062,111,16,36,0.324324324324324,36
54023_b,4843.95310974121,-9083.63305664063,100,14,30,0.3,30
54023_b,4843.95310974121,-9033.63305664062,81,12,20,0.246913580246914,20
54023_b,4843.95310974121,-8983.63305664063,58,8,15,0.258620689655172,15
54023_b,4843.95310974121,-8933.63305664063,32,5,7,0.21875,7
54023_b,4893.95310974121,-9733.63305664063,117,8,15,0.128205128205128,15
54023_b,4893.95310974121,-9683.63305664063,121,10,15,0.12396694214876,15
54023_b,4893.95310974121,-9633.63305664063,108,13,19,0.175925925925926,19
54023_b,4893.95310974121,-9583.63305664063,88,19,20,0.227272727272727,20
54023_b,4893.95310974121,-9533.63305664062,84,29,31,0.369047619047619,31
54023_b,4893.95310974121,-9483.63305664063,61,26,26,0.426229508196721,26
54023_b,4893.95310974121,-9433.63305664063,49,28,22,0.448979591836735,22
54023_b,4893.95310974121,-9383.63305664063,37,29,16,0.432432432432432,16
54023_b,4893.95310974121,-9333.63305664063,42,26,20,0.476190476190476,20
54023_b,4893.95310974121,-9283.63305664062,54,17,20,0.37037037037037,20
54023_b,4893.95310974121,-9233.63305664063,66,20,22,0.333333333333333,22
54023_b,4893.95310974121,-9183.63305664063,88,16,30,0.340909090909091,30
54023_b,4893.95310974121,-9133.63305664062,112,14,34,0.303571428571429,34
54023_b,4893.95310974121,-9083.63305664063,106,12,26,0.245283018867925,26
54023_b,4893.95310974121,-9033.63305664062,94,11,21,0.223404255319149,21
54023_b,4893.95310974121,-8983.63305664063,73,7,16,0.219178082191781,16
54023_b,4893.95310974121,-8933.63305664063,48,5,9,0.1875,9
54023_b,4943.95310974121,-9733.63305664063,104,7,15,0.144230769230769,15
54023_b,4943.95310974121,-9683.63305664063,113,8,16,0.141592920353982,16
54023_b,4943.95310974121,-9633.63305664063,104,13,21,0.201923076923077,21
54023_b,4943.95310974121,-9583.63305664063,87,19,23,0.264367816091954,23
54023_b,4943.95310974121,-9533.63305664062,75,31,27,0.36,27
54023_b,4943.95310974121,-9483.63305664063,54,28,22,0.407407407407407,22
54023_b,4943.95310974121,-9433.63305664063,41,31,17,0.414634146341463,17
54023_b,4943.95310974121,-9383.63305664063,34,28,9,0.264705882352941,9
54023_b,4943.95310974121,-9333.63305664063,37,24,10,0.27027027027027,10
54023_b,4943.95310974121,-9283.63305664062,53,14,10,0.188679245283019,10
54023_b,4943.95310974121,-9233.63305664063,70,15,10,0.142857142857143,10
54023_b,4943.95310974121,-9183.63305664063,89,11,16,0.179775280898876,16
54023_b,4943.95310974121,-9133.63305664062,105,11,20,0.19047619047619,20
54023_b,4943.95310974121,-9083.63305664063,106,11,20,0.188679245283019,20
54023_b,4943.95310974121,-9033.63305664062,104,10,19,0.182692307692308,19
54023_b,4943.95310974121,-8983.63305664063,88,8,18,0.204545454545455,18
54023_b,4943.95310974121,-8933.63305664063,63,6,11,0.174603174603175,11
54023_b,4993.95310974121,-9733.63305664063,83,6,8,0.0963855421686747,8
54023_b,4993.95310974121,-9683.63305664063,92,9,15,0.16304347826087,15
54023_b,4993.95310974121,-9633.63305664063,84,12,21,0.25,21
54023_b,4993.95310974121,-9583.63305664063,74,15,22,0.297297297297297,22
54023_b,4993.95310974121,-9533.63305664062,62,21,21,0.338709677419355,21
54023_b,4993.95310974121,-9483.63305664063,45,18,16,0.355555555555556,16
54023_b,4993.95310974121,-9433.63305664063,40,18,7,0.175,7
54023_b,4993.95310974121,-9383.63305664063,40,17,7,0.175,7
54023_b,4993.95310974121,-9333.63305664063,46,15,10,0.217391304347826,10
54023_b,4993.95310974121,-9283.63305664062,65,10,10,0.153846153846154,10
54023_b,4993.95310974121,-9233.63305664063,84,9,10,0.119047619047619,10
54023_b,4993.95310974121,-9183.63305664063,101,6,13,0.128712871287129,13
54023_b,4993.95310974121,-9133.63305664062,114,5,12,0.105263157894737,12
54023_b,4993.95310974121,-9083.63305664063,117,5,13,0.111111111111111,13
54023_b,4993.95310974121,-9033.63305664062,119,5,14,0.117647058823529,14
54023_b,4993.95310974121,-8983.63305664063,104,5,14,0.134615384615385,14
54023_b,5043.95310974121,-9733.63305664063,73,9,10,0.136986301369863,10
54023_b,5043.95310974121,-9683.63305664063,88,14,22,0.25,22
54023_b,5043.95310974121,-9633.63305664063,88,18,29,0.329545454545455,29
54023_b,5043.95310974121,-9583.63305664063,79,18,28,0.354430379746835,28
54023_b,5043.95310974121,-9533.63305664062,80,20,24,0.3,24
54023_b,5043.95310974121,-9483.63305664063,71,15,19,0.267605633802817,19
54023_b,5043.95310974121,-9433.63305664063,69,15,10,0.144927536231884,10
54023_b,5043.95310974121,-9383.63305664063,72,12,10,0.138888888888889,10
54023_b,5043.95310974121,-9333.63305664063,78,11,13,0.166666666666667,13
54023_b,5043.95310974121,-9283.63305664062,87,8,13,0.149425287356322,13
54023_b,5043.95310974121,-9233.63305664063,92,8,13,0.141304347826087,13
54023_b,5043.95310974121,-9033.63305664062,116,5,11,0.0948275862068965,11
54023_b,5043.95310974121,-8983.63305664063,108,5,12,0.111111111111111,12
54023_b,5043.95310974121,-8933.63305664063,85,5,11,0.129411764705882,11
54023_b,5093.95310974121,-9733.63305664063,68,6,12,0.176470588235294,12
54023_b,5093.95310974121,-9683.63305664063,83,11,24,0.289156626506024,24
54023_b,5093.95310974121,-9633.63305664063,91,15,34,0.373626373626374,34
54023_b,5093.95310974121,-9583.63305664063,88,15,39,0.443181818181818,39
54023_b,5093.95310974121,-9533.63305664062,89,17,33,0.370786516853933,33
54023_b,5093.95310974121,-9483.63305664063,85,15,29,0.341176470588235,29
54023_b,5093.95310974121,-9433.63305664063,90,13,20,0.222222222222222,20
54023_b,5093.95310974121,-9383.63305664063,96,10,17,0.177083333333333,17
54023_b,5093.95310974121,-9333.63305664063,96,8,10,0.104166666666667,10
54023_b,5143.95310974121,-9783.63305664062,39,5,13,0.333333333333333,13
54023_b,5143.95310974121,-9733.63305664063,61,7,15,0.245901639344262,15
54023_b,5143.95310974121,-9683.63305664063,80,10,22,0.275,22
54023_b,5143.95310974121,-9633.63305664063,92,14,32,0.347826086956522,32
54023_b,5143.95310974121,-9583.63305664063,97,12,34,0.350515463917526,34
54023_b,5143.95310974121,-9533.63305664062,103,12,28,0.271844660194175,28
54023_b,5143.95310974121,-9483.63305664063,105,10,26,0.247619047619048,26
54023_b,5143.95310974121,-9433.63305664063,109,8,20,0.18348623853211,20
54023_b,5143.95310974121,-9383.63305664063,116,5,16,0.137931034482759,16
54023_b,5193.95310974121,-9783.63305664062,35,5,13,0.371428571428571,13
54023_b,5193.95310974121,-9733.63305664063,58,7,15,0.258620689655172,15
54023_b,5193.95310974121,-9683.63305664063,74,10,18,0.243243243243243,18
54023_b,5193.95310974121,-9633.63305664063,87,12,25,0.28735632183908,25
54023_b,5193.95310974121,-9583.63305664063,91,10,26,0.285714285714286,26
54023_b,5193.95310974121,-9533.63305664062,102,8,20,0.196078431372549,20
54023_b,5193.95310974121,-9483.63305664063,109,6,18,0.165137614678899,18
54023_b,5193.95310974121,-9133.63305664062,110,5,2,0.0181818181818182,2
54023_b,5193.95310974121,-9083.63305664063,108,5,2,0.0185185185185185,2
54023_b,5193.95310974121,-9033.63305664062,96,9,7,0.0729166666666667,7
54023_b,5193.95310974121,-8983.63305664063,84,9,8,0.0952380952380952,8
54023_b,5193.95310974121,-8933.63305664063,63,8,7,0.111111111111111,7
54023_b,5193.95310974121,-8883.63305664062,47,5,6,0.127659574468085,6
54023_b,5193.95310974121,-8833.63305664063,30,5,6,0.2,6
54023_b,5243.95310974121,-9733.63305664063,55,6,12,0.218181818181818,12
54023_b,5243.95310974121,-9683.63305664063,73,8,15,0.205479452054795,15
54023_b,5243.95310974121,-9633.63305664063,86,10,22,0.255813953488372,22
54023_b,5243.95310974121,-9583.63305664063,85,9,24,0.282352941176471,24
54023_b,5243.95310974121,-9533.63305664062,99,7,19,0.191919191919192,19
54023_b,5243.95310974121,-9483.63305664063,106,5,18,0.169811320754717,18
54023_b,5243.95310974121,-9283.63305664062,121,5,5,0.0413223140495868,5
54023_b,5243.95310974121,-9233.63305664063,123,7,5,0.040650406504065,5
54023_b,5243.95310974121,-9183.63305664063,110,15,4,0.0363636363636364,4
54023_b,5243.95310974121,-9133.63305664062,94,27,5,0.0531914893617021,5
54023_b,5243.95310974121,-9083.63305664063,90,32,5,0.0555555555555556,5
54023_b,5243.95310974121,-9033.63305664062,78,36,10,0.128205128205128,10
54023_b,5243.95310974121,-8983.63305664063,67,38,13,0.194029850746269,13
54023_b,5243.95310974121,-8933.63305664063,54,30,11,0.203703703703704,11
54023_b,5243.95310974121,-8883.63305664062,42,18,10,0.238095238095238,10
54023_b,5243.95310974121,-8833.63305664063,30,13,9,0.3,9
54023_b,5293.95310974121,-9433.63305664063,108,5,16,0.148148148148148,16
54023_b,5293.95310974121,-9383.63305664063,112,9,11,0.0982142857142857,11
54023_b,5293.95310974121,-9333.63305664063,100,14,7,0.07,7
54023_b,5293.95310974121,-9283.63305664062,93,27,9,0.0967741935483871,9
54023_b,5293.95310974121,-9233.63305664063,94,48,3,0.0319148936170213,3
54023_b,5293.95310974121,-9183.63305664063,84,64,5,0.0595238095238095,5
54023_b,5293.95310974121,-9133.63305664062,72,85,6,0.0833333333333333,6
54023_b,5293.95310974121,-9083.63305664063,68,88,5,0.0735294117647059,5
54023_b,5293.95310974121,-9033.63305664062,58,84,6,0.103448275862069,6
54023_b,5293.95310974121,-8983.63305664063,49,71,8,0.163265306122449,8
54023_b,5293.95310974121,-8933.63305664063,44,54,7,0.159090909090909,7
54023_b,5293.95310974121,-8883.63305664062,35,28,6,0.171428571428571,6
54023_b,5343.95310974121,-9433.63305664063,104,5,9,0.0865384615384615,9
54023_b,5343.95310974121,-9383.63305664063,108,13,8,0.0740740740740741,8
54023_b,5343.95310974121,-9333.63305664063,95,23,9,0.0947368421052632,9
54023_b,5343.95310974121,-9283.63305664062,86,39,12,0.13953488372093,12
54023_b,5343.95310974121,-9233.63305664063,67,81,6,0.0895522388059701,6
54023_b,5343.95310974121,-9183.63305664063,58,129,8,0.137931034482759,8
54023_b,5343.95310974121,-9133.63305664062,46,152,7,0.152173913043478,7
54023_b,5343.95310974121,-9083.63305664063,43,162,6,0.13953488372093,6
54023_b,5343.95310974121,-9033.63305664062,35,159,6,0.171428571428571,6
54023_b,5343.95310974121,-8983.63305664063,35,133,8,0.228571428571429,8
54023_b,5343.95310974121,-8933.63305664063,35,84,7,0.2,7
54023_b,5393.95310974121,-9433.63305664063,108,6,9,0.0833333333333333,9
54023_b,5393.95310974121,-9383.63305664063,108,15,10,0.0925925925925926,10
54023_b,5393.95310974121,-9333.63305664063,91,32,11,0.120879120879121,11
54023_b,5393.95310974121,-9283.63305664062,82,58,14,0.170731707317073,14
54023_b,5393.95310974121,-9233.63305664063,61,117,9,0.147540983606557,9
54023_b,5393.95310974121,-9183.63305664063,41,183,9,0.219512195121951,9
54023_b,5443.95310974121,-9433.63305664063,104,6,9,0.0865384615384615,9
54023_b,5443.95310974121,-9383.63305664063,99,16,11,0.111111111111111,11
54023_b,5443.95310974121,-9333.63305664063,82,34,12,0.146341463414634,12
54023_b,5443.95310974121,-9283.63305664062,62,68,14,0.225806451612903,14
54023_b,5443.95310974121,-9233.63305664063,39,147,9,0.230769230769231,9
54023_b,5493.95310974121,-9433.63305664063,122,6,9,0.0737704918032787,9
54023_b,5493.95310974121,-9383.63305664063,105,16,11,0.104761904761905,11
54023_b,5493.95310974121,-9333.63305664063,88,34,12,0.136363636363636,12
54023_b,5493.95310974121,-9283.63305664062,64,68,13,0.203125,13
54023_b,5493.95310974121,-9233.63305664063,41,158,8,0.195121951219512,8
54023_b,5543.95310974121,-9383.63305664063,113,8,5,0.0442477876106195,5
54023_b,5543.95310974121,-9333.63305664063,99,20,5,0.0505050505050505,5
54023_b,5543.95310974121,-9283.63305664062,75,46,7,0.0933333333333333,7
54023_b,5543.95310974121,-9233.63305664063,53,129,8,0.150943396226415,8
54023_b,5543.95310974121,-9183.63305664063,31,216,7,0.225806451612903,7
54023_b,5593.95310974121,-9333.63305664063,108,11,3,0.0277777777777778,3
54023_b,5593.95310974121,-9283.63305664062,83,34,4,0.0481927710843374,4
54023_b,5593.95310974121,-9233.63305664063,68,98,6,0.0882352941176471,6
54023_b,5593.95310974121,-9183.63305664063,39,160,5,0.128205128205128,5
54023_b,5643.95310974121,-9283.63305664062,93,15,1,0.010752688172043,1
54023_b,5643.95310974121,-9233.63305664063,82,63,4,0.0487804878048781,4
54023_b,5643.95310974121,-9183.63305664063,59,110,6,0.101694915254237,6
54023_b,5643.95310974121,-9133.63305664062,41,161,6,0.146341463414634,6
54023_b,5693.95310974121,-9283.63305664062,119,5,1,0.00840336134453782,1
54023_b,5693.95310974121,-9233.63305664063,104,34,4,0.0384615384615385,4
54023_b,5693.95310974121,-9183.63305664063,79,69,7,0.0886075949367089,7
54023_b,5693.95310974121,-9133.63305664062,56,109,7,0.125,7
54023_b,5693.95310974121,-9083.63305664063,33,151,8,0.242424242424242,8
54023_b,5743.95310974121,-9583.63305664063,116,5,6,0.0517241379310345,6
54023_b,5743.95310974121,-9533.63305664062,149,5,6,0.0402684563758389,6
54023_b,5743.95310974121,-9233.63305664063,111,18,5,0.0450450450450451,5
54023_b,5743.95310974121,-9183.63305664063,86,44,8,0.0930232558139535,8
54023_b,5743.95310974121,-9133.63305664062,62,70,8,0.129032258064516,8
54023_b,5743.95310974121,-9083.63305664063,42,106,9,0.214285714285714,9
54023_b,5793.95310974121,-9683.63305664063,41,5,6,0.146341463414634,6
54023_b,5793.95310974121,-9633.63305664063,71,5,6,0.0845070422535211,6
54023_b,5793.95310974121,-9583.63305664063,105,6,10,0.0952380952380952,10
54023_b,5793.95310974121,-9533.63305664062,141,6,10,0.0709219858156028,10
54023_b,5793.95310974121,-9233.63305664063,123,7,9,0.0731707317073171,9
54023_b,5793.95310974121,-9183.63305664063,94,21,11,0.117021276595745,11
54023_b,5793.95310974121,-9133.63305664062,64,41,9,0.140625,9
54023_b,5793.95310974121,-9083.63305664063,47,73,10,0.212765957446809,10
54023_b,5843.95310974121,-9683.63305664063,40,5,6,0.15,6
54023_b,5843.95310974121,-9633.63305664063,73,5,6,0.0821917808219178,6
54023_b,5843.95310974121,-9583.63305664063,109,5,6,0.055045871559633,6
54023_b,5843.95310974121,-9533.63305664062,145,5,6,0.0413793103448276,6
54023_b,5843.95310974121,-9233.63305664063,121,6,8,0.0661157024793388,8
54023_b,5843.95310974121,-9183.63305664063,96,13,10,0.104166666666667,10
54023_b,5843.95310974121,-9133.63305664062,65,31,8,0.123076923076923,8
54023_b,5843.95310974121,-9083.63305664063,50,61,8,0.16,8
54023_b,5893.95310974121,-9633.63305664063,67,5,10,0.149253731343284,10
54023_b,5893.95310974121,-9583.63305664063,99,5,10,0.101010101010101,10
54023_b,5893.95310974121,-9533.63305664062,134,5,10,0.0746268656716418,10
54023_b,5893.95310974121,-9233.63305664063,102,7,9,0.0882352941176471,9
54023_b,5893.95310974121,-9183.63305664063,78,12,10,0.128205128205128,10
54023_b,5893.95310974121,-9133.63305664062,48,21,8,0.166666666666667,8
54023_b,5893.95310974121,-9083.63305664063,37,43,7,0.189189189189189,7
54023_b,5943.95310974121,-9633.63305664063,43,5,9,0.209302325581395,9
54023_b,5943.95310974121,-9583.63305664063,70,5,9,0.128571428571429,9
54023_b,5943.95310974121,-9533.63305664062,99,5,9,0.0909090909090909,9
54023_b,5943.95310974121,-9283.63305664062,81,5,5,0.0617283950617284,5
54023_b,5943.95310974121,-9233.63305664063,73,8,11,0.150684931506849,11
54023_b,5943.95310974121,-9183.63305664063,55,11,11,0.2,11
54023_b,5943.95310974121,-9133.63305664062,32,14,7,0.21875,7
54023_b,5993.95310974121,-9383.63305664063,86,6,4,0.0465116279069768,4
54023_b,5993.95310974121,-9333.63305664063,74,8,7,0.0945945945945946,7
54023_b,5993.95310974121,-9283.63305664062,61,9,7,0.114754098360656,7
54023_b,5993.95310974121,-9233.63305664063,58,12,12,0.206896551724138,12
54023_b,5993.95310974121,-9183.63305664063,42,13,10,0.238095238095238,10
54023_b,6043.95310974121,-9383.63305664063,60,8,4,0.0666666666666667,4
54023_b,6043.95310974121,-9333.63305664063,50,9,5,0.1,5
54023_b,6043.95310974121,-9283.63305664062,40,10,5,0.125,5
54023_b,6043.95310974121,-9233.63305664063,35,12,5,0.142857142857143,5
54023_b,6093.95310974121,-9383.63305664063,30,9,4,0.133333333333333,4
54023_b,6643.95310974121,-9033.63305664062,33,52,10,0.303030303030303,10
54023_b,6643.95310974121,-8983.63305664063,32,44,10,0.3125,10
54023_b,6693.95310974121,-9033.63305664062,36,42,12,0.333333333333333,12
54023_b,6693.95310974121,-8983.63305664063,35,37,12,0.342857142857143,12
56784_c,12150.40965271,-11230.3745117188,99,11,20,0.202020202020202,20
56784_c,12150.40965271,-11180.3745117187,133,13,26,0.195488721804511,26
56784_c,12150.40965271,-11130.3745117188,170,15,34,0.2,34
56784_c,12150.40965271,-11080.3745117187,201,14,31,0.154228855721393,31
56784_c,12150.40965271,-11030.3745117188,199,12,30,0.150753768844221,30
56784_c,12150.40965271,-10980.3745117188,194,7,22,0.11340206185567,22
56784_c,12150.40965271,-10930.3745117188,176,5,16,0.0909090909090909,16
56784_c,12200.40965271,-11230.3745117188,114,12,24,0.210526315789474,24
56784_c,12200.40965271,-11180.3745117187,138,16,33,0.239130434782609,33
56784_c,12200.40965271,-11130.3745117188,159,16,33,0.207547169811321,33
56784_c,12200.40965271,-11080.3745117187,185,15,30,0.162162162162162,30
